state,district,month,total_demographic,year,month_num,lag_1,diff_1,diff_2,rolling_3,trend_diff
Chhattisgarh,Narayanpur,2025-12-01,1491,2025,12,864.0,385.0,733.0,723.3333333333334,385.0
Gujarat,Narmada,2025-09-01,1786,2025,9,919.0,44.0,-605.0,673.3333333333334,44.0
Gujarat,Narmada,2025-10-01,600,2025,10,1786.0,867.0,823.0,1193.3333333333333,867.0
Gujarat,Narmada,2025-11-01,1420,2025,11,600.0,-1186.0,-2053.0,1101.6666666666667,-1186.0
Gujarat,Narmada,2025-12-01,2201,2025,12,1420.0,820.0,2006.0,1268.6666666666667,820.0
Madhya Pradesh,Narmadapuram,2025-10-01,367,2025,10,672.0,366.0,303.0,407.0,366.0
Madhya Pradesh,Narmadapuram,2025-11-01,809,2025,11,367.0,-305.0,-671.0,448.3333333333333,-305.0
Madhya Pradesh,Narmadapuram,2025-12-01,1285,2025,12,809.0,442.0,747.0,616.0,442.0
Madhya Pradesh,Narsimhapur,2025-12-01,932,2025,12,728.0,327.0,786.0,663.0,327.0
Madhya Pradesh,Narsinghpur,2025-09-01,3115,2025,9,1873.0,1114.0,2268.0,1515.0,1114.0
Madhya Pradesh,Narsinghpur,2025-10-01,1413,2025,10,3115.0,1242.0,128.0,1915.6666666666667,1242.0
Madhya Pradesh,Narsinghpur,2025-11-01,2499,2025,11,1413.0,-1702.0,-2944.0,2133.6666666666665,-1702.0
Madhya Pradesh,Narsinghpur,2025-12-01,3368,2025,12,2499.0,1086.0,2788.0,2342.3333333333335,1086.0
Maharashtra,Nashik,2025-09-01,16116,2025,9,5551.0,1623.0,-102.0,3894.0,1623.0
Maharashtra,Nashik,2025-10-01,22596,2025,10,16116.0,10565.0,8942.0,8531.666666666666,10565.0
Maharashtra,Nashik,2025-11-01,77405,2025,11,22596.0,6480.0,-4085.0,14754.333333333334,6480.0
Maharashtra,Nashik,2025-12-01,35414,2025,12,77405.0,54809.0,48329.0,38705.666666666664,54809.0
Gujarat,Navsari,2025-12-01,4731,2025,12,4067.0,2083.0,3709.0,3220.3333333333335,2083.0
Bihar,Nawada,2025-12-01,13291,2025,12,10346.0,2675.0,16334.0,13115.666666666666,2675.0
Odisha,Nayagarh,2025-12-01,3112,2025,12,2871.0,680.0,1498.0,2690.3333333333335,680.0
Madhya Pradesh,Neemuch,2025-07-01,4218,2025,7,2072.0,-1990.0,-4568.0,2539.3333333333335,-1990.0
Madhya Pradesh,Neemuch,2025-09-01,3663,2025,9,4218.0,2146.0,4136.0,3450.6666666666665,2146.0
Madhya Pradesh,Neemuch,2025-10-01,1545,2025,10,3663.0,-555.0,-2701.0,3317.6666666666665,-555.0
Madhya Pradesh,Neemuch,2025-11-01,3074,2025,11,1545.0,-2118.0,-1563.0,3142.0,-2118.0
Madhya Pradesh,Neemuch,2025-12-01,3428,2025,12,3074.0,1529.0,3647.0,2760.6666666666665,1529.0
Delhi,New Delhi,2025-11-01,411,2025,11,220.0,-107.0,-69.0,304.0,-107.0
Delhi,New Delhi,2025-12-01,557,2025,12,411.0,191.0,298.0,319.3333333333333,191.0
Andaman and Nicobar Islands,Nicobar,2025-12-01,58,2025,12,86.0,41.0,114.0,83.0,41.0
Telangana,Nirmal,2025-10-01,4418,2025,10,5803.0,5085.0,4944.0,2366.0,5085.0
Telangana,Nirmal,2025-11-01,6150,2025,11,4418.0,-1385.0,-6470.0,3646.3333333333335,-1385.0
Telangana,Nirmal,2025-12-01,5539,2025,12,6150.0,1732.0,3117.0,5457.0,1732.0
Nagaland,Niuland,2025-12-01,45,2025,12,57.0,12.0,2.0,45.666666666666664,12.0
Madhya Pradesh,Niwari,2025-12-01,372,2025,12,238.0,115.0,198.0,189.0,115.0
Telangana,Nizamabad,2025-07-01,2411,2025,7,451.0,-1048.0,-1010.0,1162.3333333333333,-1048.0
Andhra Pradesh,Nizamabad,2025-09-01,784,2025,9,2411.0,1960.0,3008.0,1453.6666666666667,1960.0
Telangana,Nizamabad,2025-09-01,8340,2025,9,784.0,-1627.0,-3587.0,1215.3333333333333,-1627.0
Andhra Pradesh,Nizamabad,2025-10-01,673,2025,10,8340.0,7556.0,9183.0,3845.0,7556.0
Telangana,Nizamabad,2025-10-01,6664,2025,10,673.0,-7667.0,-15223.0,3265.6666666666665,-7667.0
Andhra Pradesh,Nizamabad,2025-11-01,1205,2025,11,6664.0,5991.0,13658.0,5225.666666666667,5991.0
Telangana,Nizamabad,2025-11-01,8578,2025,11,1205.0,-5459.0,-11450.0,2847.3333333333335,-5459.0
Andhra Pradesh,Nizamabad,2025-12-01,1091,2025,12,8578.0,7373.0,12832.0,5482.333333333333,7373.0
Telangana,Nizamabad,2025-12-01,9267,2025,12,1091.0,-7487.0,-14860.0,3624.6666666666665,-7487.0
West Bengal,North 24 Parganas,2025-07-01,27302,2025,7,11565.0,-913.0,-6656.0,10259.333333333334,-913.0
West Bengal,North 24 Parganas,2025-09-01,105495,2025,9,27302.0,15737.0,16650.0,17115.0,15737.0
West Bengal,North 24 Parganas,2025-10-01,57979,2025,10,105495.0,78193.0,62456.0,48120.666666666664,78193.0
West Bengal,North 24 Parganas,2025-11-01,104190,2025,11,57979.0,-47516.0,-125709.0,63592.0,-47516.0
West Bengal,North 24 Parganas,2025-12-01,87427,2025,12,104190.0,46211.0,93727.0,89221.33333333333,46211.0
Andaman and Nicobar Islands,North And Middle Andaman,2025-11-01,243,2025,11,133.0,-42.0,2.0,175.66666666666666,-42.0
Andaman and Nicobar Islands,North And Middle Andaman,2025-12-01,315,2025,12,243.0,110.0,152.0,183.66666666666666,110.0
Assam,North Cachar Hills,2025-12-01,522,2025,12,458.0,71.0,598.0,586.3333333333334,71.0
Delhi,North Delhi,2025-07-01,8176,2025,7,5042.0,-1285.0,2233.0,7071.333333333333,-1285.0
Delhi,North Delhi,2025-09-01,3587,2025,9,8176.0,3134.0,4419.0,6515.0,3134.0
Delhi,North Delhi,2025-10-01,2076,2025,10,3587.0,-4589.0,-7723.0,5601.666666666667,-4589.0
Delhi,North Delhi,2025-11-01,3825,2025,11,2076.0,-1511.0,3078.0,4613.0,-1511.0
Delhi,North Delhi,2025-12-01,6212,2025,12,3825.0,1749.0,3260.0,3162.6666666666665,1749.0
Delhi,North East,2025-12-01,2505,2025,12,1908.0,985.0,1483.0,1417.3333333333333,985.0
Delhi,North East Delhi,2025-07-01,45655,2025,7,25477.0,-3636.0,23671.0,37003.333333333336,-3636.0
Delhi,North East Delhi,2025-09-01,21666,2025,9,45655.0,20178.0,23814.0,33415.0,20178.0
Delhi,North East Delhi,2025-10-01,11381,2025,10,21666.0,-23989.0,-44167.0,30932.666666666668,-23989.0
Delhi,North East Delhi,2025-11-01,25077,2025,11,11381.0,-10285.0,13704.0,26234.0,-10285.0
Delhi,North East Delhi,2025-12-01,36229,2025,12,25077.0,13696.0,23981.0,19374.666666666668,13696.0
Meghalaya,North Garo Hills,2025-12-01,294,2025,12,372.0,-17.0,459.0,542.0,-17.0
Goa,North Goa,2025-12-01,3383,2025,12,3401.0,1620.0,2651.0,2664.6666666666665,1620.0
West Bengal,North Twenty Four Parganas,2025-12-01,11062,2025,12,14337.0,6522.0,9780.0,11075.0,6522.0
Odisha,Nuapada,2025-12-01,3095,2025,12,2186.0,48.0,839.0,2417.6666666666665,48.0
Maharashtra,Osmanabad,2025-11-01,41994,2025,11,12259.0,8336.0,5848.0,5872.333333333333,8336.0
Maharashtra,Osmanabad,2025-12-01,10803,2025,12,41994.0,29735.0,21399.0,19392.0,29735.0
Jharkhand,Pakur,2025-12-01,3648,2025,12,4824.0,632.0,2753.0,5109.666666666667,632.0
Kerala,Palakkad,2025-12-01,11666,2025,12,9240.0,3011.0,3309.0,7332.0,3011.0
Jharkhand,Palamu,2025-12-01,13790,2025,12,15554.0,9784.0,16321.0,11210.333333333334,9784.0
Maharashtra,Palghar,2025-10-01,10767,2025,10,10265.0,7379.0,8725.0,5794.333333333333,7379.0
Maharashtra,Palghar,2025-11-01,25739,2025,11,10767.0,502.0,-6877.0,7972.666666666667,502.0
Maharashtra,Palghar,2025-12-01,19699,2025,12,25739.0,14972.0,14470.0,15590.333333333334,14972.0
Rajasthan,Pali,2025-07-01,2260,2025,7,1227.0,-37.0,423.0,1405.0,-37.0
Rajasthan,Pali,2025-09-01,5686,2025,9,2260.0,1033.0,1070.0,1583.6666666666667,1033.0
Rajasthan,Pali,2025-10-01,2799,2025,10,5686.0,3426.0,2393.0,3057.6666666666665,3426.0
Rajasthan,Pali,2025-11-01,6607,2025,11,2799.0,-2887.0,-6313.0,3581.6666666666665,-2887.0
Rajasthan,Pali,2025-12-01,8060,2025,12,6607.0,3808.0,6695.0,5030.666666666667,3808.0
Andhra Pradesh,Palnadu,2025-09-01,1718,2025,9,1525.0,-1458.0,-2060.0,2296.3333333333335,-1458.0
Andhra Pradesh,Palnadu,2025-10-01,1388,2025,10,1718.0,193.0,1651.0,2075.3333333333335,193.0
Andhra Pradesh,Palnadu,2025-11-01,2272,2025,11,1388.0,-330.0,-523.0,1543.6666666666667,-330.0
Andhra Pradesh,Palnadu,2025-12-01,2978,2025,12,2272.0,884.0,1214.0,1792.6666666666667,884.0
Haryana,Palwal,2025-07-01,8005,2025,7,6263.0,3477.0,1422.0,3260.0,3477.0
Haryana,Palwal,2025-09-01,5152,2025,9,8005.0,1742.0,-1735.0,5684.666666666667,1742.0
Haryana,Palwal,2025-10-01,3198,2025,10,5152.0,-2853.0,-4595.0,6473.333333333333,-2853.0
Haryana,Palwal,2025-11-01,4515,2025,11,3198.0,-1954.0,899.0,5451.666666666667,-1954.0
Haryana,Palwal,2025-12-01,6744,2025,12,4515.0,1317.0,3271.0,4288.333333333333,1317.0
Haryana,Panchkula,2025-07-01,3899,2025,7,1354.0,-641.0,-1028.0,1652.3333333333333,-641.0
Haryana,Panchkula,2025-09-01,2165,2025,9,3899.0,2545.0,3186.0,2416.0,2545.0
Haryana,Panchkula,2025-10-01,1819,2025,10,2165.0,-1734.0,-4279.0,2472.6666666666665,-1734.0
Haryana,Panchkula,2025-11-01,2974,2025,11,1819.0,-346.0,1388.0,2627.6666666666665,-346.0
Haryana,Panchkula,2025-12-01,4003,2025,12,2974.0,1155.0,1501.0,2319.3333333333335,1155.0
Gujarat,Panchmahals,2025-12-01,6925,2025,12,5092.0,2664.0,5467.0,4250.333333333333,2664.0
Haryana,Panipat,2025-09-01,4113,2025,9,7242.0,657.0,1245.0,7000.0,657.0
Haryana,Panipat,2025-10-01,2996,2025,10,4113.0,-3129.0,-3786.0,5980.0,-3129.0
Haryana,Panipat,2025-11-01,5371,2025,11,2996.0,-1117.0,2012.0,4783.666666666667,-1117.0
Haryana,Panipat,2025-12-01,6953,2025,12,5371.0,2375.0,3492.0,4160.0,2375.0
Madhya Pradesh,Panna,2025-09-01,4612,2025,9,2086.0,1177.0,2600.0,1775.6666666666667,1177.0
Madhya Pradesh,Panna,2025-10-01,2548,2025,10,4612.0,2526.0,1349.0,2535.6666666666665,2526.0
Madhya Pradesh,Panna,2025-11-01,4235,2025,11,2548.0,-2064.0,-4590.0,3082.0,-2064.0
Madhya Pradesh,Panna,2025-12-01,4999,2025,12,4235.0,1687.0,3751.0,3798.3333333333335,1687.0
Arunachal Pradesh,Papum Pare,2025-12-01,604,2025,12,692.0,141.0,354.0,669.0,141.0
Maharashtra,Parbhani,2025-12-01,12488,2025,12,42412.0,23055.0,9242.0,22437.666666666668,23055.0
Andhra Pradesh,Parvathipuram Manyam,2025-09-01,792,2025,9,190.0,-16.0,128.0,248.66666666666666,-16.0
Andhra Pradesh,Parvathipuram Manyam,2025-10-01,832,2025,10,792.0,602.0,618.0,396.0,602.0
Andhra Pradesh,Parvathipuram Manyam,2025-11-01,1318,2025,11,832.0,40.0,-562.0,604.6666666666666,40.0
Andhra Pradesh,Parvathipuram Manyam,2025-12-01,1596,2025,12,1318.0,486.0,446.0,980.6666666666666,486.0
West Bengal,Paschim Bardhaman,2025-12-01,2956,2025,12,2256.0,996.0,1991.0,1923.6666666666667,996.0
West Bengal,Paschim Medinipur,2025-11-01,42889,2025,11,24265.0,-15311.0,-51441.0,22429.0,-15311.0
West Bengal,Paschim Medinipur,2025-12-01,23449,2025,12,42889.0,18624.0,33935.0,35576.666666666664,18624.0
Jharkhand,Pashchimi Singhbhum,2025-12-01,1436,2025,12,1168.0,267.0,814.0,1172.3333333333333,267.0
Gujarat,Patan,2025-11-01,3919,2025,11,2130.0,-2684.0,-6365.0,2692.3333333333335,-2684.0
Gujarat,Patan,2025-12-01,5913,2025,12,3919.0,1789.0,4473.0,3621.0,1789.0
Kerala,Pathanamthitta,2025-12-01,5035,2025,12,4305.0,1432.0,2082.0,3567.0,1432.0
Punjab,Pathankot,2025-09-01,1374,2025,9,584.0,-325.0,-259.0,822.6666666666666,-325.0
Punjab,Pathankot,2025-10-01,1033,2025,10,1374.0,790.0,1115.0,955.6666666666666,790.0
Punjab,Pathankot,2025-11-01,1805,2025,11,1033.0,-341.0,-1131.0,997.0,-341.0
Punjab,Pathankot,2025-12-01,1601,2025,12,1805.0,772.0,1113.0,1404.0,772.0
Punjab,Patiala,2025-07-01,9663,2025,7,7400.0,-72.0,-2063.0,6784.333333333333,-72.0
Punjab,Patiala,2025-09-01,6175,2025,9,9663.0,2263.0,2335.0,8178.333333333333,2263.0
Punjab,Patiala,2025-10-01,4362,2025,10,6175.0,-3488.0,-5751.0,7746.0,-3488.0
Punjab,Patiala,2025-11-01,6390,2025,11,4362.0,-1813.0,1675.0,6733.333333333333,-1813.0
Punjab,Patiala,2025-12-01,6742,2025,12,6390.0,2028.0,3841.0,5642.333333333333,2028.0
Bihar,Patna,2025-12-01,40432,2025,12,34424.0,12693.0,45439.0,36877.333333333336,12693.0
Uttarakhand,Pauri Garhwal,2025-10-01,1557,2025,10,2929.0,1303.0,767.0,1881.6666666666667,1303.0
Uttarakhand,Pauri Garhwal,2025-11-01,2621,2025,11,1557.0,-1372.0,-2675.0,2037.3333333333333,-1372.0
Uttarakhand,Pauri Garhwal,2025-12-01,3763,2025,12,2621.0,1064.0,2436.0,2369.0,1064.0
Telangana,Peddapalli,2025-12-01,2128,2025,12,1562.0,109.0,574.0,1644.3333333333333,109.0
Tamil Nadu,Perambalur,2025-12-01,2991,2025,12,2961.0,1607.0,2729.0,2263.6666666666665,1607.0
Nagaland,Peren,2025-12-01,249,2025,12,194.0,-90.0,-85.0,255.66666666666666,-90.0
Nagaland,Phek,2025-12-01,200,2025,12,182.0,-11.0,101.0,226.66666666666666,-11.0
Uttar Pradesh,Pilibhit,2025-09-01,11447,2025,9,8719.0,3397.0,3748.0,6571.333333333333,3397.0
Uttar Pradesh,Pilibhit,2025-10-01,6658,2025,10,11447.0,2728.0,-669.0,8496.0,2728.0
Uttar Pradesh,Pilibhit,2025-11-01,15538,2025,11,6658.0,-4789.0,-7517.0,8941.333333333334,-4789.0
Uttar Pradesh,Pilibhit,2025-12-01,16604,2025,12,15538.0,8880.0,13669.0,11214.333333333334,8880.0
Uttarakhand,Pithoragarh,2025-12-01,3287,2025,12,2169.0,1077.0,1637.0,1637.6666666666667,1077.0
Gujarat,Porbandar,2025-12-01,2647,2025,12,2195.0,1043.0,2072.0,1842.6666666666667,1043.0
Andhra Pradesh,Prakasam,2025-09-01,13317,2025,9,642.0,-1760.0,-2278.0,1642.6666666666667,-1760.0
Andhra Pradesh,Prakasam,2025-10-01,10761,2025,10,13317.0,12675.0,14435.0,5453.666666666667,12675.0
Andhra Pradesh,Prakasam,2025-11-01,18602,2025,11,10761.0,-2556.0,-15231.0,8240.0,-2556.0
Andhra Pradesh,Prakasam,2025-12-01,18766,2025,12,18602.0,7841.0,10397.0,14226.666666666666,7841.0
Uttar Pradesh,Pratapgarh,2025-09-01,17037,2025,9,5090.0,1125.0,-852.0,3681.0,1125.0
Rajasthan,Pratapgarh,2025-10-01,1887,2025,10,17037.0,11947.0,10822.0,8697.333333333334,11947.0
Uttar Pradesh,Pratapgarh,2025-10-01,8128,2025,10,1887.0,-15150.0,-27097.0,8004.666666666667,-15150.0
Rajasthan,Pratapgarh,2025-11-01,5052,2025,11,8128.0,6241.0,21391.0,9017.333333333334,6241.0
Uttar Pradesh,Pratapgarh,2025-11-01,12086,2025,11,5052.0,-3076.0,-9317.0,5022.333333333333,-3076.0
Rajasthan,Pratapgarh,2025-12-01,4477,2025,12,12086.0,7034.0,10110.0,8422.0,7034.0
Uttar Pradesh,Pratapgarh,2025-12-01,19698,2025,12,4477.0,-7609.0,-14643.0,7205.0,-7609.0
Uttar Pradesh,Prayagraj,2025-11-01,3026,2025,11,1749.0,-1236.0,-3339.0,1872.0,-1236.0
Uttar Pradesh,Prayagraj,2025-12-01,6627,2025,12,3026.0,1277.0,2513.0,2586.6666666666665,1277.0
Puducherry,Puducherry,2025-10-01,1703,2025,10,2362.0,1356.0,803.0,1273.6666666666667,1356.0
Puducherry,Puducherry,2025-11-01,3188,2025,11,1703.0,-659.0,-2015.0,1690.3333333333333,-659.0
Puducherry,Puducherry,2025-12-01,3657,2025,12,3188.0,1485.0,2144.0,2417.6666666666665,1485.0
Tamil Nadu,Pudukkottai,2025-12-01,9524,2025,12,8821.0,4050.0,7007.0,7106.666666666667,4050.0
Jammu and Kashmir,Pulwama,2025-07-01,2358,2025,7,1339.0,-27.0,194.0,1430.6666666666667,-27.0
Jammu and Kashmir,Pulwama,2025-09-01,1250,2025,9,2358.0,1019.0,1046.0,1687.6666666666667,1019.0
Jammu and Kashmir,Pulwama,2025-10-01,1052,2025,10,1250.0,-1108.0,-2127.0,1649.0,-1108.0
Jammu and Kashmir,Pulwama,2025-11-01,1932,2025,11,1052.0,-198.0,910.0,1553.3333333333333,-198.0
Jammu and Kashmir,Pulwama,2025-12-01,3134,2025,12,1932.0,880.0,1078.0,1411.3333333333333,880.0
Jammu and Kashmir,Punch,2025-09-01,1334,2025,9,2924.0,1801.0,3420.0,2263.0,1801.0
Jammu and Kashmir,Punch,2025-10-01,1085,2025,10,1334.0,-1590.0,-3391.0,1793.6666666666667,-1590.0
Jammu and Kashmir,Punch,2025-11-01,1316,2025,11,1085.0,-249.0,1341.0,1781.0,-249.0
Jammu and Kashmir,Punch,2025-12-01,2680,2025,12,1316.0,231.0,480.0,1245.0,231.0
Maharashtra,Pune,2025-07-01,17276,2025,7,11998.0,6323.0,6866.0,7963.666666666667,6323.0
Maharashtra,Pune,2025-09-01,30547,2025,9,17276.0,5278.0,-1045.0,11649.666666666666,5278.0
Maharashtra,Pune,2025-10-01,33436,2025,10,30547.0,13271.0,7993.0,19940.333333333332,13271.0
Maharashtra,Pune,2025-11-01,89260,2025,11,33436.0,2889.0,-10382.0,27086.333333333332,2889.0
Maharashtra,Pune,2025-12-01,71032,2025,12,89260.0,55824.0,52935.0,51081.0,55824.0
West Bengal,Purba Bardhaman,2025-11-01,2487,2025,11,1455.0,-1652.0,-3736.0,1861.6666666666667,-1652.0
West Bengal,Purba Bardhaman,2025-12-01,3101,2025,12,2487.0,1032.0,2684.0,2349.6666666666665,1032.0
West Bengal,Purba Medinipur,2025-09-01,13682,2025,9,1283.0,542.0,556.0,926.3333333333334,542.0
West Bengal,Purba Medinipur,2025-10-01,8730,2025,10,13682.0,12399.0,11857.0,5235.333333333333,12399.0
West Bengal,Purba Medinipur,2025-11-01,17352,2025,11,8730.0,-4952.0,-17351.0,7898.333333333333,-4952.0
West Bengal,Purba Medinipur,2025-12-01,14452,2025,12,17352.0,8622.0,13574.0,13254.666666666666,8622.0
Odisha,Puri,2025-12-01,5857,2025,12,4702.0,1553.0,3660.0,4369.0,1553.0
Bihar,Purnia,2025-12-01,24867,2025,12,18912.0,2483.0,13519.0,20935.333333333332,2483.0
West Bengal,Puruliya,2025-07-01,3359,2025,7,718.0,-1717.0,-3178.0,1375.6666666666667,-1717.0
West Bengal,Puruliya,2025-09-01,31144,2025,9,3359.0,2641.0,4358.0,2170.6666666666665,2641.0
West Bengal,Puruliya,2025-10-01,13469,2025,10,31144.0,27785.0,25144.0,11740.333333333334,27785.0
West Bengal,Puruliya,2025-11-01,27372,2025,11,13469.0,-17675.0,-45460.0,15990.666666666666,-17675.0
West Bengal,Puruliya,2025-12-01,22789,2025,12,27372.0,13903.0,31578.0,23995.0,13903.0
Uttar Pradesh,Rae Bareli,2025-12-01,19338,2025,12,13808.0,5100.0,13185.0,13103.0,5100.0
Karnataka,Raichur,2025-07-01,3023,2025,7,1109.0,-921.0,-2356.0,1244.6666666666667,-921.0
Karnataka,Raichur,2025-09-01,5637,2025,9,3023.0,1914.0,2835.0,2054.0,1914.0
Karnataka,Raichur,2025-10-01,3750,2025,10,5637.0,2614.0,700.0,3256.3333333333335,2614.0
Karnataka,Raichur,2025-11-01,5371,2025,11,3750.0,-1887.0,-4501.0,4136.666666666667,-1887.0
Karnataka,Raichur,2025-12-01,7292,2025,12,5371.0,1621.0,3508.0,4919.333333333333,1621.0
Maharashtra,Raigad,2025-07-01,1143,2025,7,2463.0,233.0,889.0,2526.3333333333335,233.0
Maharashtra,Raigad,2025-09-01,3262,2025,9,1143.0,-1320.0,-1553.0,1945.3333333333333,-1320.0
Maharashtra,Raigad,2025-10-01,2468,2025,10,3262.0,2119.0,3439.0,2289.3333333333335,2119.0
Maharashtra,Raigad,2025-11-01,4892,2025,11,2468.0,-794.0,-2913.0,2291.0,-794.0
Maharashtra,Raigad,2025-12-01,6759,2025,12,4892.0,2424.0,3218.0,3540.6666666666665,2424.0
Madhya Pradesh,Raigarh,2025-06-01,1197,2025,6,2768.0,-7606.0,-16435.0,4895.666666666667,-7606.0
Chhattisgarh,Raigarh,2025-07-01,2727,2025,7,1197.0,-1571.0,6035.0,4779.666666666667,-1571.0
Madhya Pradesh,Raigarh,2025-07-01,2570,2025,7,2727.0,1530.0,3101.0,2230.6666666666665,1530.0
Uttar Pradesh,Raigarh,2025-07-01,12209,2025,7,2570.0,-157.0,-1687.0,2164.6666666666665,-157.0
Chhattisgarh,Raigarh,2025-09-01,8018,2025,9,12209.0,9639.0,9796.0,5835.333333333333,9639.0
Jharkhand,Raigarh,2025-09-01,4033,2025,9,8018.0,-4191.0,-13830.0,7599.0,-4191.0
Madhya Pradesh,Raigarh,2025-09-01,3591,2025,9,4033.0,-3985.0,206.0,8086.666666666667,-3985.0
Maharashtra,Raigarh,2025-09-01,6217,2025,9,3591.0,-442.0,3543.0,5214.0,-442.0
Uttar Pradesh,Raigarh,2025-09-01,21314,2025,9,6217.0,2626.0,3068.0,4613.666666666667,2626.0
Chhattisgarh,Raigarh,2025-10-01,7781,2025,10,21314.0,15097.0,12471.0,10374.0,15097.0
Jharkhand,Raigarh,2025-10-01,2121,2025,10,7781.0,-13533.0,-28630.0,11770.666666666666,-13533.0
Madhya Pradesh,Raigarh,2025-10-01,2230,2025,10,2121.0,-5660.0,7873.0,10405.333333333334,-5660.0
Maharashtra,Raigarh,2025-10-01,11017,2025,10,2230.0,109.0,5769.0,4044.0,109.0
Uttar Pradesh,Raigarh,2025-10-01,10421,2025,10,11017.0,8787.0,8678.0,5122.666666666667,8787.0
Chhattisgarh,Raigarh,2025-11-01,9711,2025,11,10421.0,-596.0,-9383.0,7889.333333333333,-596.0
Jharkhand,Raigarh,2025-11-01,4661,2025,11,9711.0,-710.0,-114.0,10383.0,-710.0
Madhya Pradesh,Raigarh,2025-11-01,4127,2025,11,4661.0,-5050.0,-4340.0,8264.333333333334,-5050.0
Maharashtra,Raigarh,2025-11-01,28220,2025,11,4127.0,-534.0,4516.0,6166.333333333333,-534.0
Uttar Pradesh,Raigarh,2025-11-01,22407,2025,11,28220.0,24093.0,24627.0,12336.0,24093.0
Chhattisgarh,Raigarh,2025-12-01,15884,2025,12,22407.0,-5813.0,-29906.0,18251.333333333332,-5813.0
Jharkhand,Raigarh,2025-12-01,5295,2025,12,15884.0,-6523.0,-710.0,22170.333333333332,-6523.0
Madhya Pradesh,Raigarh,2025-12-01,5615,2025,12,5295.0,-10589.0,-4066.0,14528.666666666666,-10589.0
Maharashtra,Raigarh,2025-12-01,12724,2025,12,5615.0,320.0,10909.0,8931.333333333334,320.0
Uttar Pradesh,Raigarh,2025-12-01,28982,2025,12,12724.0,7109.0,6789.0,7878.0,7109.0
Chhattisgarh,Raipur,2025-07-01,7038,2025,7,13802.0,6008.0,4610.0,9330.666666666666,6008.0
Chhattisgarh,Raipur,2025-09-01,8392,2025,9,7038.0,-6764.0,-12772.0,9544.666666666666,-6764.0
Chhattisgarh,Raipur,2025-10-01,4490,2025,10,8392.0,1354.0,8118.0,9744.0,1354.0
Chhattisgarh,Raipur,2025-11-01,12480,2025,11,4490.0,-3902.0,-5256.0,6640.0,-3902.0
Chhattisgarh,Raipur,2025-12-01,14036,2025,12,12480.0,7990.0,11892.0,8454.0,7990.0
Madhya Pradesh,Raisen,2025-07-01,1740,2025,7,813.0,-1406.0,-856.0,1933.6666666666667,-1406.0
Madhya Pradesh,Raisen,2025-09-01,5106,2025,9,1740.0,927.0,2333.0,1590.6666666666667,927.0
Madhya Pradesh,Raisen,2025-10-01,2741,2025,10,5106.0,3366.0,2439.0,2553.0,3366.0
Madhya Pradesh,Raisen,2025-11-01,4115,2025,11,2741.0,-2365.0,-5731.0,3195.6666666666665,-2365.0
Madhya Pradesh,Raisen,2025-12-01,5363,2025,12,4115.0,1374.0,3739.0,3987.3333333333335,1374.0
Telangana,Rajanna Sircilla,2025-12-01,1770,2025,12,1538.0,-29.0,628.0,1776.3333333333333,-29.0
Gujarat,Rajkot,2025-07-01,7636,2025,7,6284.0,-5459.0,-10969.0,8086.666666666667,-5459.0
Gujarat,Rajkot,2025-09-01,11813,2025,9,7636.0,1352.0,6811.0,8554.333333333334,1352.0
Gujarat,Rajkot,2025-10-01,5375,2025,10,11813.0,4177.0,2825.0,8577.666666666666,4177.0
Gujarat,Rajkot,2025-11-01,12216,2025,11,5375.0,-6438.0,-10615.0,8274.666666666666,-6438.0
Gujarat,Rajkot,2025-12-01,18663,2025,12,12216.0,6841.0,13279.0,9801.333333333334,6841.0
Chhattisgarh,Rajnandgaon,2025-07-01,1902,2025,7,38068.0,36427.0,37657.0,14193.333333333334,36427.0
Chhattisgarh,Rajnandgaon,2025-09-01,8640,2025,9,1902.0,-36166.0,-72593.0,13870.333333333334,-36166.0
Chhattisgarh,Rajnandgaon,2025-10-01,4199,2025,10,8640.0,6738.0,42904.0,16203.333333333334,6738.0
Chhattisgarh,Rajnandgaon,2025-11-01,11838,2025,11,4199.0,-4441.0,-11179.0,4913.666666666667,-4441.0
Chhattisgarh,Rajnandgaon,2025-12-01,17053,2025,12,11838.0,7639.0,12080.0,8225.666666666666,7639.0
Jammu and Kashmir,Rajouri,2025-11-01,1867,2025,11,1338.0,-680.0,-2189.0,1288.3333333333333,-680.0
Jammu and Kashmir,Rajouri,2025-12-01,2842,2025,12,1867.0,529.0,1209.0,1741.0,529.0
Rajasthan,Rajsamand,2025-09-01,4295,2025,9,2391.0,1494.0,1385.0,1358.6666666666667,1494.0
Rajasthan,Rajsamand,2025-10-01,2426,2025,10,4295.0,1904.0,410.0,2527.6666666666665,1904.0
Rajasthan,Rajsamand,2025-11-01,5046,2025,11,2426.0,-1869.0,-3773.0,3037.3333333333335,-1869.0
Rajasthan,Rajsamand,2025-12-01,5344,2025,12,5046.0,2620.0,4489.0,3922.3333333333335,2620.0
Karnataka,Ramanagar,2025-07-01,2676,2025,7,1424.0,-1432.0,-3893.0,1558.3333333333333,-1432.0
Karnataka,Ramanagar,2025-09-01,2946,2025,9,2676.0,1252.0,2684.0,2318.6666666666665,1252.0
Karnataka,Ramanagar,2025-10-01,2186,2025,10,2946.0,270.0,-982.0,2348.6666666666665,270.0
