state,district,month,total_biometric,year,month_num,lag_1,diff_1,diff_2,rolling_3,trend_diff
Rajasthan,Chittorgarh,2025-07-01,11994,2025,7,7450.0,2761.0,2838.0,5635.0,2761.0
Rajasthan,Chittorgarh,2025-09-01,12374,2025,9,11994.0,4544.0,1783.0,8044.333333333333,4544.0
Rajasthan,Chittorgarh,2025-10-01,2187,2025,10,12374.0,380.0,-4164.0,10606.0,380.0
Rajasthan,Chittorgarh,2025-11-01,5847,2025,11,2187.0,-10187.0,-10567.0,8851.666666666666,-10187.0
Rajasthan,Chittorgarh,2025-12-01,7876,2025,12,5847.0,3660.0,13847.0,6802.666666666667,3660.0
Nagaland,Chumukedima,2025-09-01,30,2025,9,107.0,-32.0,-33.0,128.0,-32.0
Nagaland,Chumukedima,2025-10-01,32,2025,10,30.0,-77.0,-45.0,92.0,-77.0
Nagaland,Chumukedima,2025-11-01,33,2025,11,32.0,2.0,79.0,56.333333333333336,2.0
Nagaland,Chumukedima,2025-12-01,75,2025,12,33.0,1.0,-1.0,31.666666666666668,1.0
Manipur,Churachandpur,2025-07-01,3661,2025,7,1402.0,-16.0,387.0,1547.0,-16.0
Manipur,Churachandpur,2025-09-01,1196,2025,9,3661.0,2259.0,2275.0,2160.3333333333335,2259.0
Manipur,Churachandpur,2025-10-01,2757,2025,10,1196.0,-2465.0,-4724.0,2086.3333333333335,-2465.0
Manipur,Churachandpur,2025-11-01,3283,2025,11,2757.0,1561.0,4026.0,2538.0,1561.0
Manipur,Churachandpur,2025-12-01,1330,2025,12,3283.0,526.0,-1035.0,2412.0,526.0
Rajasthan,Churu,2025-07-01,20064,2025,7,14998.0,4122.0,6383.0,13003.666666666666,4122.0
Rajasthan,Churu,2025-09-01,21958,2025,9,20064.0,5066.0,944.0,15312.666666666666,5066.0
Rajasthan,Churu,2025-10-01,5599,2025,10,21958.0,1894.0,-3172.0,19006.666666666668,1894.0
Rajasthan,Churu,2025-11-01,11464,2025,11,5599.0,-16359.0,-18253.0,15873.666666666666,-16359.0
Rajasthan,Churu,2025-12-01,19402,2025,12,11464.0,5865.0,22224.0,13007.0,5865.0
Tamil Nadu,Coimbatore,2025-07-01,32500,2025,7,29157.0,-749.0,-5975.0,27914.333333333332,-749.0
Tamil Nadu,Coimbatore,2025-09-01,16172,2025,9,32500.0,3343.0,4092.0,30521.0,3343.0
Tamil Nadu,Coimbatore,2025-10-01,10253,2025,10,16172.0,-16328.0,-19671.0,25943.0,-16328.0
Tamil Nadu,Coimbatore,2025-11-01,18758,2025,11,10253.0,-5919.0,10409.0,19641.666666666668,-5919.0
Tamil Nadu,Coimbatore,2025-12-01,25457,2025,12,18758.0,8505.0,14424.0,15061.0,8505.0
West Bengal,Cooch Behar,2025-07-01,6925,2025,7,5528.0,-233.0,-773.0,5503.333333333333,-233.0
West Bengal,Cooch Behar,2025-09-01,4916,2025,9,6925.0,1397.0,1630.0,6071.333333333333,1397.0
West Bengal,Cooch Behar,2025-10-01,2998,2025,10,4916.0,-2009.0,-3406.0,5789.666666666667,-2009.0
West Bengal,Cooch Behar,2025-11-01,3723,2025,11,2998.0,-1918.0,91.0,4946.333333333333,-1918.0
West Bengal,Cooch Behar,2025-12-01,3931,2025,12,3723.0,725.0,2643.0,3879.0,725.0
Tamil Nadu,Cuddalore,2025-07-01,18249,2025,7,19078.0,745.0,-259.0,18246.666666666668,745.0
Tamil Nadu,Cuddalore,2025-09-01,10616,2025,9,18249.0,-829.0,-1574.0,18553.333333333332,-829.0
Puducherry,Cuddalore,2025-10-01,2,2025,10,10616.0,-7633.0,-6804.0,15981.0,-7633.0
Tamil Nadu,Cuddalore,2025-10-01,12025,2025,10,2.0,-10614.0,-2981.0,9622.333333333334,-10614.0
Puducherry,Cuddalore,2025-11-01,2,2025,11,12025.0,12023.0,22637.0,7547.666666666667,12023.0
Tamil Nadu,Cuddalore,2025-11-01,20065,2025,11,2.0,-12023.0,-24046.0,4009.6666666666665,-12023.0
Tamil Nadu,Cuddalore,2025-12-01,27973,2025,12,20065.0,20063.0,32086.0,10697.333333333334,20063.0
Andhra Pradesh,Cuddapah,2025-07-01,14228,2025,7,24568.0,12.0,3378.0,25682.0,12.0
Andhra Pradesh,Cuddapah,2025-09-01,7953,2025,9,14228.0,-10340.0,-10352.0,21117.333333333332,-10340.0
Andhra Pradesh,Cuddapah,2025-10-01,15739,2025,10,7953.0,-6275.0,4065.0,15583.0,-6275.0
Andhra Pradesh,Cuddapah,2025-11-01,15991,2025,11,15739.0,7786.0,14061.0,12640.0,7786.0
Andhra Pradesh,Cuddapah,2025-12-01,17432,2025,12,15991.0,252.0,-7534.0,13227.666666666666,252.0
Odisha,Cuttack,2025-07-01,24905,2025,7,15142.0,-2713.0,-4436.0,16376.333333333334,-2713.0
Odisha,Cuttack,2025-09-01,12265,2025,9,24905.0,9763.0,12476.0,19300.666666666668,9763.0
Odisha,Cuttack,2025-10-01,9875,2025,10,12265.0,-12640.0,-22403.0,17437.333333333332,-12640.0
Odisha,Cuttack,2025-11-01,11618,2025,11,9875.0,-2390.0,10250.0,15681.666666666666,-2390.0
Odisha,Cuttack,2025-12-01,13770,2025,12,11618.0,1743.0,4133.0,11252.666666666666,1743.0
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,2025-07-01,3556,2025,7,3330.0,-728.0,-1187.0,3662.3333333333335,-728.0
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,2025-09-01,5479,2025,9,3556.0,226.0,954.0,3648.0,226.0
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,2025-10-01,983,2025,10,5479.0,1923.0,1697.0,4121.666666666667,1923.0
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,2025-11-01,2124,2025,11,983.0,-4496.0,-6419.0,3339.3333333333335,-4496.0
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,2025-12-01,2623,2025,12,2124.0,1141.0,5637.0,2862.0,1141.0
Gujarat,Dahod,2025-07-01,20453,2025,7,14898.0,-334.0,365.0,15353.666666666666,-334.0
Gujarat,Dahod,2025-09-01,11539,2025,9,20453.0,5555.0,5889.0,16861.0,5555.0
Gujarat,Dahod,2025-10-01,2466,2025,10,11539.0,-8914.0,-14469.0,15630.0,-8914.0
Gujarat,Dahod,2025-11-01,8274,2025,11,2466.0,-9073.0,-159.0,11486.0,-9073.0
Gujarat,Dahod,2025-12-01,11517,2025,12,8274.0,5808.0,14881.0,7426.333333333333,5808.0
Chhattisgarh,Dakshin Bastar Dantewada,2025-07-01,6255,2025,7,3907.0,1637.0,1243.0,2684.3333333333335,1637.0
Chhattisgarh,Dakshin Bastar Dantewada,2025-09-01,2768,2025,9,6255.0,2348.0,711.0,4144.0,2348.0
Chhattisgarh,Dakshin Bastar Dantewada,2025-10-01,1155,2025,10,2768.0,-3487.0,-5835.0,4310.0,-3487.0
Chhattisgarh,Dakshin Bastar Dantewada,2025-11-01,2220,2025,11,1155.0,-1613.0,1874.0,3392.6666666666665,-1613.0
Chhattisgarh,Dakshin Bastar Dantewada,2025-12-01,4459,2025,12,2220.0,1065.0,2678.0,2047.6666666666667,1065.0
West Bengal,Dakshin Dinajpur,2025-07-01,7868,2025,7,5512.0,1254.0,2447.0,5073.666666666667,1254.0
West Bengal,Dakshin Dinajpur,2025-09-01,4872,2025,9,7868.0,2356.0,1102.0,5879.333333333333,2356.0
West Bengal,Dakshin Dinajpur,2025-10-01,2953,2025,10,4872.0,-2996.0,-5352.0,6084.0,-2996.0
West Bengal,Dakshin Dinajpur,2025-11-01,4197,2025,11,2953.0,-1919.0,1077.0,5231.0,-1919.0
West Bengal,Dakshin Dinajpur,2025-12-01,4585,2025,12,4197.0,1244.0,3163.0,4007.3333333333335,1244.0
Karnataka,Dakshina Kannada,2025-07-01,13375,2025,7,7800.0,-2551.0,-3334.0,9239.666666666666,-2551.0
Karnataka,Dakshina Kannada,2025-09-01,6157,2025,9,13375.0,5575.0,8126.0,10508.666666666666,5575.0
Karnataka,Dakshina Kannada,2025-10-01,5392,2025,10,6157.0,-7218.0,-12793.0,9110.666666666666,-7218.0
Karnataka,Dakshina Kannada,2025-11-01,7559,2025,11,5392.0,-765.0,6453.0,8308.0,-765.0
Karnataka,Dakshina Kannada,2025-12-01,8343,2025,12,7559.0,2167.0,2932.0,6369.333333333333,2167.0
Dadra and Nagar Haveli and Daman and Diu,Daman,2025-07-01,659,2025,7,545.0,-180.0,-31.0,714.6666666666666,-180.0
Dadra and Nagar Haveli and Daman and Diu,Daman,2025-09-01,702,2025,9,659.0,114.0,294.0,643.0,114.0
Dadra and Nagar Haveli and Daman and Diu,Daman,2025-10-01,241,2025,10,702.0,43.0,-71.0,635.3333333333334,43.0
Dadra and Nagar Haveli and Daman and Diu,Daman,2025-11-01,488,2025,11,241.0,-461.0,-504.0,534.0,-461.0
Dadra and Nagar Haveli and Daman and Diu,Daman,2025-12-01,733,2025,12,488.0,247.0,708.0,477.0,247.0
Madhya Pradesh,Damoh,2025-07-01,20502,2025,7,20972.0,5166.0,16436.0,21284.666666666668,5166.0
Madhya Pradesh,Damoh,2025-09-01,8773,2025,9,20502.0,-470.0,-5636.0,19093.333333333332,-470.0
Madhya Pradesh,Damoh,2025-10-01,3973,2025,10,8773.0,-11729.0,-11259.0,16749.0,-11729.0
Madhya Pradesh,Damoh,2025-11-01,6410,2025,11,3973.0,-4800.0,6929.0,11082.666666666666,-4800.0
Madhya Pradesh,Damoh,2025-12-01,9424,2025,12,6410.0,2437.0,7237.0,6385.333333333333,2437.0
Chhattisgarh,Dantewada,2025-07-01,5961,2025,7,2551.0,1319.0,875.0,1523.6666666666667,1319.0
Chhattisgarh,Dantewada,2025-09-01,2316,2025,9,5961.0,3410.0,2091.0,3248.0,3410.0
Chhattisgarh,Dantewada,2025-10-01,768,2025,10,2316.0,-3645.0,-7055.0,3609.3333333333335,-3645.0
Chhattisgarh,Dantewada,2025-11-01,1536,2025,11,768.0,-1548.0,2097.0,3015.0,-1548.0
Chhattisgarh,Dantewada,2025-12-01,2401,2025,12,1536.0,768.0,2316.0,1540.0,768.0
Bihar,Darbhanga,2025-07-01,25844,2025,7,20420.0,-3884.0,6565.0,26492.333333333332,-3884.0
Bihar,Darbhanga,2025-09-01,14802,2025,9,25844.0,5424.0,9308.0,23522.666666666668,5424.0
Bihar,Darbhanga,2025-10-01,10096,2025,10,14802.0,-11042.0,-16466.0,20355.333333333332,-11042.0
Bihar,Darbhanga,2025-11-01,18434,2025,11,10096.0,-4706.0,6336.0,16914.0,-4706.0
Bihar,Darbhanga,2025-12-01,26169,2025,12,18434.0,8338.0,13044.0,14444.0,8338.0
West Bengal,Darjeeling,2025-07-01,6164,2025,7,4089.0,-743.0,-1011.0,4495.0,-743.0
West Bengal,Darjeeling,2025-09-01,3642,2025,9,6164.0,2075.0,2818.0,5028.333333333333,2075.0
West Bengal,Darjeeling,2025-10-01,1869,2025,10,3642.0,-2522.0,-4597.0,4631.666666666667,-2522.0
West Bengal,Darjeeling,2025-11-01,4013,2025,11,1869.0,-1773.0,749.0,3891.6666666666665,-1773.0
West Bengal,Darjeeling,2025-12-01,5196,2025,12,4013.0,2144.0,3917.0,3174.6666666666665,2144.0
West Bengal,Darjiling,2025-07-01,389,2025,7,275.0,-25.0,-80.0,273.3333333333333,-25.0
West Bengal,Darjiling,2025-09-01,361,2025,9,389.0,114.0,139.0,321.3333333333333,114.0
West Bengal,Darjiling,2025-10-01,109,2025,10,361.0,-28.0,-142.0,341.6666666666667,-28.0
West Bengal,Darjiling,2025-11-01,316,2025,11,109.0,-252.0,-224.0,286.3333333333333,-252.0
West Bengal,Darjiling,2025-12-01,320,2025,12,316.0,207.0,459.0,262.0,207.0
Assam,Darrang,2025-07-01,2850,2025,7,2115.0,-204.0,2366.0,3107.6666666666665,-204.0
Assam,Darrang,2025-09-01,2408,2025,9,2850.0,735.0,939.0,2428.0,735.0
Assam,Darrang,2025-10-01,2829,2025,10,2408.0,-442.0,-1177.0,2457.6666666666665,-442.0
Assam,Darrang,2025-11-01,2500,2025,11,2829.0,421.0,863.0,2695.6666666666665,421.0
Assam,Darrang,2025-12-01,3843,2025,12,2500.0,-329.0,-750.0,2579.0,-329.0
Madhya Pradesh,Datia,2025-07-01,7847,2025,7,7286.0,1108.0,1811.0,6781.666666666667,1108.0
Madhya Pradesh,Datia,2025-09-01,4356,2025,9,7847.0,561.0,-547.0,7103.666666666667,561.0
Madhya Pradesh,Datia,2025-10-01,1292,2025,10,4356.0,-3491.0,-4052.0,6496.333333333333,-3491.0
Madhya Pradesh,Datia,2025-11-01,2863,2025,11,1292.0,-3064.0,427.0,4498.333333333333,-3064.0
Madhya Pradesh,Datia,2025-12-01,4536,2025,12,2863.0,1571.0,4635.0,2837.0,1571.0
Rajasthan,Dausa,2025-07-01,16532,2025,7,10565.0,2188.0,3875.0,9668.666666666666,2188.0
Rajasthan,Dausa,2025-09-01,19495,2025,9,16532.0,5967.0,3779.0,11824.666666666666,5967.0
Rajasthan,Dausa,2025-10-01,4146,2025,10,19495.0,2963.0,-3004.0,15530.666666666666,2963.0
Rajasthan,Dausa,2025-11-01,9793,2025,11,4146.0,-15349.0,-18312.0,13391.0,-15349.0
Rajasthan,Dausa,2025-12-01,13811,2025,12,9793.0,5647.0,20996.0,11144.666666666666,5647.0
Karnataka,Davangere,2025-07-01,14549,2025,7,12316.0,-517.0,-2147.0,12117.333333333334,-517.0
Karnataka,Davangere,2025-09-01,9484,2025,9,14549.0,2233.0,2750.0,13232.666666666666,2233.0
Karnataka,Davangere,2025-10-01,6148,2025,10,9484.0,-5065.0,-7298.0,12116.333333333334,-5065.0
Karnataka,Davangere,2025-11-01,7170,2025,11,6148.0,-3336.0,1729.0,10060.333333333334,-3336.0
Karnataka,Davangere,2025-12-01,8676,2025,12,7170.0,1022.0,4358.0,7600.666666666667,1022.0
Odisha,Debagarh,2025-07-01,1632,2025,7,2073.0,-78.0,-355.0,2032.6666666666667,-78.0
Odisha,Debagarh,2025-09-01,1397,2025,9,1632.0,-441.0,-363.0,1952.0,-441.0
Odisha,Debagarh,2025-10-01,1788,2025,10,1397.0,-235.0,206.0,1700.6666666666667,-235.0
Odisha,Debagarh,2025-11-01,1546,2025,11,1788.0,391.0,626.0,1605.6666666666667,391.0
Odisha,Debagarh,2025-12-01,1620,2025,12,1546.0,-242.0,-633.0,1577.0,-242.0
Uttarakhand,Dehradun,2025-07-01,19062,2025,7,9120.0,-1522.0,1029.0,10985.0,-1522.0
Uttarakhand,Dehradun,2025-09-01,16177,2025,9,19062.0,9942.0,11464.0,12941.333333333334,9942.0
Uttarakhand,Dehradun,2025-10-01,7211,2025,10,16177.0,-2885.0,-12827.0,14786.333333333334,-2885.0
Uttarakhand,Dehradun,2025-11-01,16015,2025,11,7211.0,-8966.0,-6081.0,14150.0,-8966.0
Uttarakhand,Dehradun,2025-12-01,23367,2025,12,16015.0,8804.0,17770.0,13134.333333333334,8804.0
Jharkhand,Deoghar,2025-07-01,7639,2025,7,6617.0,-976.0,4029.0,8936.0,-976.0
Jharkhand,Deoghar,2025-09-01,4592,2025,9,7639.0,1022.0,1998.0,7283.0,1022.0
Jharkhand,Deoghar,2025-10-01,3186,2025,10,4592.0,-3047.0,-4069.0,6282.666666666667,-3047.0
Jharkhand,Deoghar,2025-11-01,5763,2025,11,3186.0,-1406.0,1641.0,5139.0,-1406.0
Jharkhand,Deoghar,2025-12-01,7009,2025,12,5763.0,2577.0,3983.0,4513.666666666667,2577.0
Uttar Pradesh,Deoria,2025-07-01,24078,2025,7,10607.0,-4722.0,-997.0,14996.666666666666,-4722.0
Uttar Pradesh,Deoria,2025-09-01,15077,2025,9,24078.0,13471.0,18193.0,16671.333333333332,13471.0
Uttar Pradesh,Deoria,2025-10-01,7598,2025,10,15077.0,-9001.0,-22472.0,16587.333333333332,-9001.0
Uttar Pradesh,Deoria,2025-11-01,13684,2025,11,7598.0,-7479.0,1522.0,15584.333333333334,-7479.0
Uttar Pradesh,Deoria,2025-12-01,15950,2025,12,13684.0,6086.0,13565.0,12119.666666666666,6086.0
Gujarat,Devbhumi Dwarka,2025-07-01,3884,2025,7,3686.0,45.0,-232.0,3563.6666666666665,45.0
Gujarat,Devbhumi Dwarka,2025-09-01,1962,2025,9,3884.0,198.0,153.0,3737.0,198.0
Gujarat,Devbhumi Dwarka,2025-10-01,490,2025,10,1962.0,-1922.0,-2120.0,3177.3333333333335,-1922.0
Gujarat,Devbhumi Dwarka,2025-11-01,1305,2025,11,490.0,-1472.0,450.0,2112.0,-1472.0
Gujarat,Devbhumi Dwarka,2025-12-01,3995,2025,12,1305.0,815.0,2287.0,1252.3333333333333,815.0
Madhya Pradesh,Dewas,2025-07-01,24383,2025,7,18184.0,5681.0,7479.0,14996.0,5681.0
Madhya Pradesh,Dewas,2025-09-01,10224,2025,9,24383.0,6199.0,518.0,18356.666666666668,6199.0
Madhya Pradesh,Dewas,2025-10-01,4933,2025,10,10224.0,-14159.0,-20358.0,17597.0,-14159.0
Madhya Pradesh,Dewas,2025-11-01,9256,2025,11,4933.0,-5291.0,8868.0,13180.0,-5291.0
Madhya Pradesh,Dewas,2025-12-01,13993,2025,12,9256.0,4323.0,9614.0,8137.666666666667,4323.0
Tripura,Dhalai,2025-07-01,4045,2025,7,4712.0,755.0,3102.0,4991.0,755.0
Tripura,Dhalai,2025-09-01,1715,2025,9,4045.0,-667.0,-1422.0,4238.0,-667.0
Tripura,Dhalai,2025-10-01,1766,2025,10,1715.0,-2330.0,-1663.0,3490.6666666666665,-2330.0
Tripura,Dhalai,2025-11-01,2244,2025,11,1766.0,51.0,2381.0,2508.6666666666665,51.0
Tripura,Dhalai,2025-12-01,2634,2025,12,2244.0,478.0,427.0,1908.3333333333333,478.0
Chhattisgarh,Dhamtari,2025-07-01,9629,2025,7,12594.0,2093.0,2295.0,11266.0,2093.0
Chhattisgarh,Dhamtari,2025-09-01,6144,2025,9,9629.0,-2965.0,-5058.0,10908.0,-2965.0
Chhattisgarh,Dhamtari,2025-10-01,5295,2025,10,6144.0,-3485.0,-520.0,9455.666666666666,-3485.0
Chhattisgarh,Dhamtari,2025-11-01,10381,2025,11,5295.0,-849.0,2636.0,7022.666666666667,-849.0
Chhattisgarh,Dhamtari,2025-12-01,15844,2025,12,10381.0,5086.0,5935.0,7273.333333333333,5086.0
Jharkhand,Dhanbad,2025-07-01,22286,2025,7,14231.0,-2593.0,10394.0,20288.666666666668,-2593.0
Jharkhand,Dhanbad,2025-09-01,11079,2025,9,22286.0,8055.0,10648.0,17780.333333333332,8055.0
Jharkhand,Dhanbad,2025-10-01,5725,2025,10,11079.0,-11207.0,-19262.0,15865.333333333334,-11207.0
Jharkhand,Dhanbad,2025-11-01,12810,2025,11,5725.0,-5354.0,5853.0,13030.0,-5354.0
Jharkhand,Dhanbad,2025-12-01,11782,2025,12,12810.0,7085.0,12439.0,9871.333333333334,7085.0
Madhya Pradesh,Dhar,2025-07-01,24974,2025,7,22869.0,-2256.0,-7606.0,22589.666666666668,-2256.0
Madhya Pradesh,Dhar,2025-09-01,10222,2025,9,24974.0,2105.0,4361.0,24322.666666666668,2105.0
Madhya Pradesh,Dhar,2025-10-01,4510,2025,10,10222.0,-14752.0,-16857.0,19355.0,-14752.0
Madhya Pradesh,Dhar,2025-11-01,9038,2025,11,4510.0,-5712.0,9040.0,13235.333333333334,-5712.0
Madhya Pradesh,Dhar,2025-12-01,11442,2025,12,9038.0,4528.0,10240.0,7923.333333333333,4528.0
Maharashtra,Dharashiv,2025-09-01,104,2025,9,75.0,-19.0,-57.0,75.0,-19.0
Maharashtra,Dharashiv,2025-10-01,44,2025,10,104.0,29.0,48.0,91.0,29.0
Maharashtra,Dharashiv,2025-11-01,78,2025,11,44.0,-60.0,-89.0,74.33333333333333,-60.0
Maharashtra,Dharashiv,2025-12-01,125,2025,12,78.0,34.0,94.0,75.33333333333333,34.0
Tamil Nadu,Dharmapuri,2025-07-01,9534,2025,7,10521.0,1629.0,3015.0,9897.0,1629.0
Tamil Nadu,Dharmapuri,2025-09-01,6676,2025,9,9534.0,-987.0,-2616.0,9649.0,-987.0
Tamil Nadu,Dharmapuri,2025-10-01,8445,2025,10,6676.0,-2858.0,-1871.0,8910.333333333334,-2858.0
Tamil Nadu,Dharmapuri,2025-11-01,11534,2025,11,8445.0,1769.0,4627.0,8218.333333333334,1769.0
Tamil Nadu,Dharmapuri,2025-12-01,17722,2025,12,11534.0,3089.0,1320.0,8885.0,3089.0
Karnataka,Dharwad,2025-07-01,14138,2025,7,9496.0,-1960.0,-2260.0,10702.666666666666,-1960.0
Karnataka,Dharwad,2025-09-01,6281,2025,9,14138.0,4642.0,6602.0,11696.666666666666,4642.0
Karnataka,Dharwad,2025-10-01,5146,2025,10,6281.0,-7857.0,-12499.0,9971.666666666666,-7857.0
Karnataka,Dharwad,2025-11-01,6691,2025,11,5146.0,-1135.0,6722.0,8521.666666666666,-1135.0
Karnataka,Dharwad,2025-12-01,8789,2025,12,6691.0,1545.0,2680.0,6039.333333333333,1545.0
Rajasthan,Dhaulpur,2025-12-01,81,2025,12,63.0,29.0,109.0,70.33333333333333,29.0
Assam,Dhemaji,2025-07-01,2095,2025,7,1437.0,-276.0,185.0,1774.6666666666667,-276.0
Assam,Dhemaji,2025-09-01,2475,2025,9,2095.0,658.0,934.0,1748.3333333333333,658.0
Assam,Dhemaji,2025-10-01,2932,2025,10,2475.0,380.0,-278.0,2002.3333333333333,380.0
Assam,Dhemaji,2025-11-01,1828,2025,11,2932.0,457.0,77.0,2500.6666666666665,457.0
Assam,Dhemaji,2025-12-01,3034,2025,12,1828.0,-1104.0,-1561.0,2411.6666666666665,-1104.0
Odisha,Dhenkanal,2025-07-01,10423,2025,7,7835.0,-1292.0,85.0,9155.333333333334,-1292.0
Odisha,Dhenkanal,2025-09-01,6715,2025,9,10423.0,2588.0,3880.0,9128.333333333334,2588.0
Odisha,Dhenkanal,2025-10-01,6449,2025,10,6715.0,-3708.0,-6296.0,8324.333333333334,-3708.0
Odisha,Dhenkanal,2025-11-01,6066,2025,11,6449.0,-266.0,3442.0,7862.333333333333,-266.0
Odisha,Dhenkanal,2025-12-01,7214,2025,12,6066.0,-383.0,-117.0,6410.0,-383.0
Rajasthan,Dholpur,2025-07-01,13119,2025,7,6866.0,811.0,959.0,6374.666666666667,811.0
Rajasthan,Dholpur,2025-09-01,16287,2025,9,13119.0,6253.0,5442.0,8680.0,6253.0
Rajasthan,Dholpur,2025-10-01,2555,2025,10,16287.0,3168.0,-3085.0,12090.666666666666,3168.0
Rajasthan,Dholpur,2025-11-01,6353,2025,11,2555.0,-13732.0,-16900.0,10653.666666666666,-13732.0
Rajasthan,Dholpur,2025-12-01,7791,2025,12,6353.0,3798.0,17530.0,8398.333333333334,3798.0
Assam,Dhubri,2025-07-01,6008,2025,7,3654.0,-283.0,6793.0,6201.333333333333,-283.0
Assam,Dhubri,2025-09-01,5005,2025,9,6008.0,2354.0,2637.0,4533.0,2354.0
Assam,Dhubri,2025-10-01,6479,2025,10,5005.0,-1003.0,-3357.0,4889.0,-1003.0
Assam,Dhubri,2025-11-01,4641,2025,11,6479.0,1474.0,2477.0,5830.666666666667,1474.0
Assam,Dhubri,2025-12-01,8332,2025,12,4641.0,-1838.0,-3312.0,5375.0,-1838.0
Maharashtra,Dhule,2025-07-01,32606,2025,7,19895.0,-2208.0,-4130.0,20726.333333333332,-2208.0
Maharashtra,Dhule,2025-09-01,22296,2025,9,32606.0,12711.0,14919.0,24868.0,12711.0
Maharashtra,Dhule,2025-10-01,14417,2025,10,22296.0,-10310.0,-23021.0,24932.333333333332,-10310.0
Maharashtra,Dhule,2025-11-01,23515,2025,11,14417.0,-7879.0,2431.0,23106.333333333332,-7879.0
Maharashtra,Dhule,2025-12-01,19436,2025,12,23515.0,9098.0,16977.0,20076.0,9098.0
Arunachal Pradesh,Dibang Valley,2025-07-01,33,2025,7,36.0,-22.0,-58.0,38.666666666666664,-22.0
Arunachal Pradesh,Dibang Valley,2025-09-01,18,2025,9,33.0,-3.0,19.0,42.333333333333336,-3.0
Arunachal Pradesh,Dibang Valley,2025-10-01,27,2025,10,18.0,-15.0,-12.0,29.0,-15.0
Arunachal Pradesh,Dibang Valley,2025-11-01,182,2025,11,27.0,9.0,24.0,26.0,9.0
Arunachal Pradesh,Dibang Valley,2025-12-01,22,2025,12,182.0,155.0,146.0,75.66666666666667,155.0
Assam,Dibrugarh,2025-07-01,3784,2025,7,2579.0,-367.0,1822.0,3553.3333333333335,-367.0
Assam,Dibrugarh,2025-09-01,2472,2025,9,3784.0,1205.0,1572.0,3103.0,1205.0
Assam,Dibrugarh,2025-10-01,1410,2025,10,2472.0,-1312.0,-2517.0,2945.0,-1312.0
Assam,Dibrugarh,2025-11-01,2025,2025,11,1410.0,-1062.0,250.0,2555.3333333333335,-1062.0
Assam,Dibrugarh,2025-12-01,1968,2025,12,2025.0,615.0,1677.0,1969.0,615.0
Nagaland,Dimapur,2025-07-01,2807,2025,7,2598.0,-44.0,309.0,2745.0,-44.0
Nagaland,Dimapur,2025-09-01,1955,2025,9,2807.0,209.0,253.0,2682.3333333333335,209.0
Nagaland,Dimapur,2025-10-01,1981,2025,10,1955.0,-852.0,-1061.0,2453.3333333333335,-852.0
Nagaland,Dimapur,2025-11-01,3046,2025,11,1981.0,26.0,878.0,2247.6666666666665,26.0
Nagaland,Dimapur,2025-12-01,3527,2025,12,3046.0,1065.0,1039.0,2327.3333333333335,1065.0
Tamil Nadu,Dindigul,2025-07-01,24551,2025,7,22751.0,2574.0,4251.0,21594.0,2574.0
Tamil Nadu,Dindigul,2025-09-01,14159,2025,9,24551.0,1800.0,-774.0,22493.0,1800.0
Tamil Nadu,Dindigul,2025-10-01,10960,2025,10,14159.0,-10392.0,-12192.0,20487.0,-10392.0
Tamil Nadu,Dindigul,2025-11-01,17335,2025,11,10960.0,-3199.0,7193.0,16556.666666666668,-3199.0
Tamil Nadu,Dindigul,2025-12-01,20677,2025,12,17335.0,6375.0,9574.0,14151.333333333334,6375.0
Madhya Pradesh,Dindori,2025-07-01,8524,2025,7,10169.0,1363.0,4693.0,10370.333333333334,1363.0
Madhya Pradesh,Dindori,2025-09-01,3320,2025,9,8524.0,-1645.0,-3008.0,9166.333333333334,-1645.0
Madhya Pradesh,Dindori,2025-10-01,1931,2025,10,3320.0,-5204.0,-3559.0,7337.666666666667,-5204.0
Madhya Pradesh,Dindori,2025-11-01,2709,2025,11,1931.0,-1389.0,3815.0,4591.666666666667,-1389.0
Madhya Pradesh,Dindori,2025-12-01,5806,2025,12,2709.0,778.0,2167.0,2653.3333333333335,778.0
Dadra and Nagar Haveli and Daman and Diu,Diu,2025-07-01,610,2025,7,243.0,-222.0,-287.0,369.3333333333333,-222.0
Dadra and Nagar Haveli and Daman and Diu,Diu,2025-09-01,251,2025,9,610.0,367.0,589.0,439.3333333333333,367.0
Dadra and Nagar Haveli and Daman and Diu,Diu,2025-10-01,83,2025,10,251.0,-359.0,-726.0,368.0,-359.0
Dadra and Nagar Haveli and Daman and Diu,Diu,2025-11-01,634,2025,11,83.0,-168.0,191.0,314.6666666666667,-168.0
Dadra and Nagar Haveli and Daman and Diu,Diu,2025-12-01,400,2025,12,634.0,551.0,719.0,322.6666666666667,551.0
Jammu and Kashmir,Doda,2025-07-01,4410,2025,7,3744.0,-163.0,-93.0,3876.0,-163.0
Jammu and Kashmir,Doda,2025-09-01,1142,2025,9,4410.0,666.0,829.0,4020.3333333333335,666.0
Jammu and Kashmir,Doda,2025-10-01,3309,2025,10,1142.0,-3268.0,-3934.0,3098.6666666666665,-3268.0
