state_clean,district_clean,date,total_demographic
Meghalaya,West Jaintia Hills,2025-11,893
Meghalaya,West Jaintia Hills,2025-12,1014
Mizoram,Aizawl,2025-03,4203
Mizoram,Aizawl,2025-09,1684
Mizoram,Aizawl,2025-10,1266
Mizoram,Aizawl,2025-11,1299
Mizoram,Aizawl,2025-12,1203
Mizoram,Champhai,2025-03,980
Mizoram,Champhai,2025-06,842
Mizoram,Champhai,2025-07,430
Mizoram,Champhai,2025-09,512
Mizoram,Champhai,2025-10,383
Mizoram,Champhai,2025-11,495
Mizoram,Champhai,2025-12,411
Mizoram,Hnahthial,2025-09,16
Mizoram,Hnahthial,2025-10,2
Mizoram,Hnahthial,2025-11,6
Mizoram,Hnahthial,2025-12,11
Mizoram,Khawzawl,2025-09,9
Mizoram,Khawzawl,2025-10,6
Mizoram,Khawzawl,2025-11,11
Mizoram,Khawzawl,2025-12,3
Mizoram,Kolasib,2025-03,793
Mizoram,Kolasib,2025-04,495
Mizoram,Kolasib,2025-05,490
Mizoram,Kolasib,2025-09,378
Mizoram,Kolasib,2025-10,296
Mizoram,Kolasib,2025-11,290
Mizoram,Kolasib,2025-12,275
Mizoram,Lawngtlai,2025-03,500
Mizoram,Lawngtlai,2025-04,403
Mizoram,Lawngtlai,2025-06,494
Mizoram,Lawngtlai,2025-09,471
Mizoram,Lawngtlai,2025-10,263
Mizoram,Lawngtlai,2025-11,407
Mizoram,Lawngtlai,2025-12,502
Mizoram,Lunglei,2025-03,3783
Mizoram,Lunglei,2025-09,597
Mizoram,Lunglei,2025-10,484
Mizoram,Lunglei,2025-11,641
Mizoram,Lunglei,2025-12,504
Mizoram,Mamit,2025-03,1071
Mizoram,Mamit,2025-09,326
Mizoram,Mamit,2025-10,263
Mizoram,Mamit,2025-11,260
Mizoram,Mamit,2025-12,234
Mizoram,Saiha,2025-03,813
Mizoram,Saiha,2025-09,265
Mizoram,Saiha,2025-10,268
Mizoram,Saiha,2025-11,193
Mizoram,Saiha,2025-12,127
Mizoram,Saitual,2025-09,24
Mizoram,Saitual,2025-10,19
Mizoram,Saitual,2025-11,18
Mizoram,Saitual,2025-12,33
Mizoram,Serchhip,2025-03,863
Mizoram,Serchhip,2025-04,314
Mizoram,Serchhip,2025-09,224
Mizoram,Serchhip,2025-10,108
Mizoram,Serchhip,2025-11,194
Mizoram,Serchhip,2025-12,101
Nagaland,Chumukedima,2025-03,336
Nagaland,Chumukedima,2025-09,161
Nagaland,Chumukedima,2025-10,329
Nagaland,Chumukedima,2025-11,412
Nagaland,Chumukedima,2025-12,210
Nagaland,Dimapur,2025-03,1859
Nagaland,Dimapur,2025-09,1033
Nagaland,Dimapur,2025-10,848
Nagaland,Dimapur,2025-11,1361
Nagaland,Dimapur,2025-12,1487
Nagaland,Kiphire,2025-03,742
Nagaland,Kiphire,2025-09,291
Nagaland,Kiphire,2025-10,257
Nagaland,Kiphire,2025-11,212
Nagaland,Kiphire,2025-12,233
Nagaland,Kohima,2025-03,472
Nagaland,Kohima,2025-09,568
Nagaland,Kohima,2025-10,463
Nagaland,Kohima,2025-11,382
Nagaland,Kohima,2025-12,416
Nagaland,Longleng,2025-09,135
Nagaland,Longleng,2025-10,164
Nagaland,Longleng,2025-11,144
Nagaland,Longleng,2025-12,201
Nagaland,Meluri,2025-09,20
Nagaland,Meluri,2025-10,6
Nagaland,Meluri,2025-11,32
Nagaland,Meluri,2025-12,21
Nagaland,Mokokchung,2025-03,410
Nagaland,Mokokchung,2025-09,440
Nagaland,Mokokchung,2025-10,285
Nagaland,Mokokchung,2025-11,336
Nagaland,Mokokchung,2025-12,309
Nagaland,Mon,2025-03,861
Nagaland,Mon,2025-09,682
Nagaland,Mon,2025-10,626
Nagaland,Mon,2025-11,504
Nagaland,Mon,2025-12,553
Nagaland,Niuland,2025-03,154
Nagaland,Niuland,2025-09,35
Nagaland,Niuland,2025-10,45
Nagaland,Niuland,2025-11,57
Nagaland,Niuland,2025-12,45
Nagaland,Noklak,2025-09,69
Nagaland,Noklak,2025-10,78
Nagaland,Noklak,2025-11,123
Nagaland,Noklak,2025-12,85
Nagaland,Peren,2025-03,382
Nagaland,Peren,2025-09,289
Nagaland,Peren,2025-10,284
Nagaland,Peren,2025-11,194
Nagaland,Peren,2025-12,249
Nagaland,Phek,2025-03,322
Nagaland,Phek,2025-09,305
Nagaland,Phek,2025-10,193
Nagaland,Phek,2025-11,182
Nagaland,Phek,2025-12,200
Nagaland,Shamator,2025-09,86
Nagaland,Shamator,2025-10,66
Nagaland,Shamator,2025-11,48
Nagaland,Shamator,2025-12,145
Nagaland,Tseminyu,2025-09,13
Nagaland,Tseminyu,2025-10,15
Nagaland,Tseminyu,2025-11,23
Nagaland,Tseminyu,2025-12,19
Nagaland,Tuensang,2025-03,654
Nagaland,Tuensang,2025-09,479
Nagaland,Tuensang,2025-10,579
Nagaland,Tuensang,2025-11,624
Nagaland,Tuensang,2025-12,525
Nagaland,Wokha,2025-03,546
Nagaland,Wokha,2025-09,182
Nagaland,Wokha,2025-10,133
Nagaland,Wokha,2025-11,174
Nagaland,Wokha,2025-12,156
Nagaland,Zunheboto,2025-03,551
Nagaland,Zunheboto,2025-09,415
Nagaland,Zunheboto,2025-10,233
Nagaland,Zunheboto,2025-11,427
Nagaland,Zunheboto,2025-12,370
Odisha,Angul,2025-03,7260
Odisha,Angul,2025-09,4943
Odisha,Angul,2025-10,3124
Odisha,Angul,2025-11,3767
Odisha,Angul,2025-12,5252
Odisha,Anugal,2025-09,2
Odisha,Anugal,2025-10,1
Odisha,Anugal,2025-11,2
Odisha,Anugal,2025-12,4
Odisha,Balangir,2025-03,9653
Odisha,Balangir,2025-07,1108
Odisha,Balangir,2025-09,6236
Odisha,Balangir,2025-10,4253
Odisha,Balangir,2025-11,5086
Odisha,Balangir,2025-12,6492
Odisha,Baleshwar,2025-03,13296
Odisha,Baleshwar,2025-09,8074
Odisha,Baleshwar,2025-10,5387
Odisha,Baleshwar,2025-11,7403
Odisha,Baleshwar,2025-12,8003
Odisha,Balianta,2025-12,1
Odisha,Bargarh,2025-03,7003
Odisha,Bargarh,2025-09,5620
Odisha,Bargarh,2025-10,4124
Odisha,Bargarh,2025-11,5121
Odisha,Bargarh,2025-12,6135
Odisha,Baudh,2025-09,243
Odisha,Baudh,2025-10,204
Odisha,Baudh,2025-11,190
Odisha,Baudh,2025-12,260
Odisha,Bhadrak,2025-03,10933
Odisha,Bhadrak,2025-09,6092
Odisha,Bhadrak,2025-10,3715
Odisha,Bhadrak,2025-11,5904
Odisha,Bhadrak,2025-12,6140
Odisha,Boudh,2025-03,1559
Odisha,Boudh,2025-09,1529
Odisha,Boudh,2025-10,1292
Odisha,Boudh,2025-11,1350
Odisha,Boudh,2025-12,1479
Odisha,Cuttack,2025-03,15670
Odisha,Cuttack,2025-09,7159
Odisha,Cuttack,2025-10,3883
Odisha,Cuttack,2025-11,5560
Odisha,Cuttack,2025-12,7640
Odisha,Debagarh,2025-03,1969
Odisha,Debagarh,2025-09,1350
Odisha,Debagarh,2025-10,857
Odisha,Debagarh,2025-11,885
Odisha,Debagarh,2025-12,1182
Odisha,Dhenkanal,2025-03,6422
Odisha,Dhenkanal,2025-09,5049
Odisha,Dhenkanal,2025-10,2908
Odisha,Dhenkanal,2025-11,3666
Odisha,Dhenkanal,2025-12,4619
Odisha,Gajapati,2025-03,6262
Odisha,Gajapati,2025-09,2982
Odisha,Gajapati,2025-10,1966
Odisha,Gajapati,2025-11,2606
Odisha,Gajapati,2025-12,2426
Odisha,Ganjam,2025-03,25897
Odisha,Ganjam,2025-09,12341
Odisha,Ganjam,2025-10,8196
Odisha,Ganjam,2025-11,13228
Odisha,Ganjam,2025-12,15310
Odisha,Jagatsinghapur,2025-03,5225
Odisha,Jagatsinghapur,2025-09,3111
Odisha,Jagatsinghapur,2025-10,1966
Odisha,Jagatsinghapur,2025-11,2649
Odisha,Jagatsinghapur,2025-12,3393
Odisha,Jajapur,2025-03,11444
Odisha,Jajapur,2025-09,6619
Odisha,Jajapur,2025-10,3883
Odisha,Jajapur,2025-11,5772
Odisha,Jajapur,2025-12,7192
Odisha,Jharsuguda,2025-03,4217
Odisha,Jharsuguda,2025-09,2164
Odisha,Jharsuguda,2025-10,1492
Odisha,Jharsuguda,2025-11,2095
Odisha,Jharsuguda,2025-12,2250
Odisha,Kalahandi,2025-03,11271
Odisha,Kalahandi,2025-09,8129
Odisha,Kalahandi,2025-10,4570
Odisha,Kalahandi,2025-11,6237
Odisha,Kalahandi,2025-12,6291
Odisha,Kandhamal,2025-03,6244
Odisha,Kandhamal,2025-07,2198
Odisha,Kandhamal,2025-09,4244
Odisha,Kandhamal,2025-10,2925
Odisha,Kandhamal,2025-11,3313
Odisha,Kandhamal,2025-12,3280
Odisha,Kendrapara,2025-03,10998
Odisha,Kendrapara,2025-09,5309
Odisha,Kendrapara,2025-10,3462
Odisha,Kendrapara,2025-11,4764
Odisha,Kendrapara,2025-12,5609
Odisha,Kendujhar,2025-03,15726
Odisha,Kendujhar,2025-09,7740
Odisha,Kendujhar,2025-10,4571
Odisha,Kendujhar,2025-11,5997
Odisha,Kendujhar,2025-12,7592
Odisha,Khorda,2025-03,11740
Odisha,Khorda,2025-09,6316
Odisha,Khorda,2025-10,4131
Odisha,Khorda,2025-11,6632
Odisha,Khorda,2025-12,7727
Odisha,Koraput,2025-03,8923
Odisha,Koraput,2025-09,8407
Odisha,Koraput,2025-10,3987
Odisha,Koraput,2025-11,5144
Odisha,Koraput,2025-12,5427
Odisha,Malkangiri,2025-03,4477
Odisha,Malkangiri,2025-07,2010
Odisha,Malkangiri,2025-09,3501
Odisha,Malkangiri,2025-10,2344
Odisha,Malkangiri,2025-11,2597
Odisha,Malkangiri,2025-12,1936
Odisha,Mayurbhanj,2025-03,19963
Odisha,Mayurbhanj,2025-09,11111
Odisha,Mayurbhanj,2025-10,6630
Odisha,Mayurbhanj,2025-11,9602
Odisha,Mayurbhanj,2025-12,10064
Odisha,Nabarangapur,2025-03,10400
Odisha,Nabarangapur,2025-09,8026
Odisha,Nabarangapur,2025-10,3904
Odisha,Nabarangapur,2025-11,4220
Odisha,Nabarangapur,2025-12,4509
Odisha,Nayagarh,2025-03,6445
Odisha,Nayagarh,2025-09,3009
Odisha,Nayagarh,2025-10,2191
Odisha,Nayagarh,2025-11,2871
Odisha,Nayagarh,2025-12,3112
Odisha,Nuapada,2025-03,3515
Odisha,Nuapada,2025-09,2929
Odisha,Nuapada,2025-10,2138
Odisha,Nuapada,2025-11,2186
Odisha,Nuapada,2025-12,3095
Odisha,Puri,2025-03,7202
Odisha,Puri,2025-09,5256
Odisha,Puri,2025-10,3149
Odisha,Puri,2025-11,4702
Odisha,Puri,2025-12,5857
Odisha,Rayagada,2025-03,7443
Odisha,Rayagada,2025-09,5049
Odisha,Rayagada,2025-10,3273
Odisha,Rayagada,2025-11,4505
Odisha,Rayagada,2025-12,4203
Odisha,Sambalpur,2025-03,8002
Odisha,Sambalpur,2025-09,4427
Odisha,Sambalpur,2025-10,2982
Odisha,Sambalpur,2025-11,4285
Odisha,Sambalpur,2025-12,4649
Odisha,Solapur,2025-03,3208
Odisha,Solapur,2025-09,1840
Odisha,Solapur,2025-10,1395
Odisha,Solapur,2025-11,1635
Odisha,Solapur,2025-12,1645
Odisha,Subarnapur,2025-03,736
Odisha,Subarnapur,2025-09,777
Odisha,Subarnapur,2025-10,403
Odisha,Subarnapur,2025-11,490
Odisha,Subarnapur,2025-12,627
Odisha,Sundergarh,2025-03,12947
Odisha,Sundergarh,2025-09,6901
Odisha,Sundergarh,2025-10,4421
Odisha,Sundergarh,2025-11,6046
Odisha,Sundergarh,2025-12,7153
Puducherry,Karaikal,2025-03,876
Puducherry,Karaikal,2025-09,1211
Puducherry,Karaikal,2025-10,555
Puducherry,Karaikal,2025-11,1045
Puducherry,Karaikal,2025-12,1107
Puducherry,Pondicherry,2025-09,1287
Puducherry,Pondicherry,2025-10,854
Puducherry,Pondicherry,2025-11,1436
Puducherry,Pondicherry,2025-12,1460
Puducherry,Puducherry,2025-03,2337
Puducherry,Puducherry,2025-05,453
Puducherry,Puducherry,2025-07,1006
Puducherry,Puducherry,2025-09,2362
Puducherry,Puducherry,2025-10,1703
Puducherry,Puducherry,2025-11,3188
Puducherry,Puducherry,2025-12,3657
Puducherry,Yanam,2025-09,79
Puducherry,Yanam,2025-10,24
Puducherry,Yanam,2025-11,54
Puducherry,Yanam,2025-12,82
Punjab,Amritsar,2025-03,11904
Punjab,Amritsar,2025-05,7778
Punjab,Amritsar,2025-06,5659
Punjab,Amritsar,2025-07,9416
Punjab,Amritsar,2025-09,8750
Punjab,Amritsar,2025-10,6167
Punjab,Amritsar,2025-11,10747
Punjab,Amritsar,2025-12,10033
Punjab,Barnala,2025-03,2703
Punjab,Barnala,2025-09,1630
Punjab,Barnala,2025-10,1570
Punjab,Barnala,2025-11,1957
Punjab,Barnala,2025-12,1885
Punjab,Bathinda,2025-03,5211
Punjab,Bathinda,2025-05,2330
Punjab,Bathinda,2025-07,4461
Punjab,Bathinda,2025-09,5635
Punjab,Bathinda,2025-10,3954
Punjab,Bathinda,2025-11,4447
Punjab,Bathinda,2025-12,5217
Punjab,Faridkot,2025-03,2743
Punjab,Faridkot,2025-07,1521
Punjab,Faridkot,2025-09,1839
Punjab,Faridkot,2025-10,1232
Punjab,Faridkot,2025-11,1891
Punjab,Faridkot,2025-12,1948
Punjab,Fatehgarh Sahib,2025-03,2479
Punjab,Fatehgarh Sahib,2025-07,1084
Punjab,Fatehgarh Sahib,2025-09,1990
Punjab,Fatehgarh Sahib,2025-10,1112
Punjab,Fatehgarh Sahib,2025-11,1745
Punjab,Fatehgarh Sahib,2025-12,1677
Punjab,Fazilka,2025-03,6399
Punjab,Fazilka,2025-06,1154
Punjab,Fazilka,2025-07,5015
Punjab,Fazilka,2025-09,4364
Punjab,Fazilka,2025-10,2074
Punjab,Fazilka,2025-11,2911
Punjab,Fazilka,2025-12,3075
Punjab,Ferozepur,2025-03,5565
Punjab,Ferozepur,2025-04,306
Punjab,Ferozepur,2025-05,376
Punjab,Ferozepur,2025-07,3993
Punjab,Ferozepur,2025-09,3198
Punjab,Ferozepur,2025-10,2100
Punjab,Ferozepur,2025-11,2511
Punjab,Ferozepur,2025-12,2344
Punjab,Firozpur,2025-03,339
Punjab,Firozpur,2025-09,1481
Punjab,Firozpur,2025-10,971
Punjab,Firozpur,2025-11,1178
Punjab,Firozpur,2025-12,1059
Punjab,Gurdaspur,2025-03,9464
Punjab,Gurdaspur,2025-04,2775
Punjab,Gurdaspur,2025-05,888
Punjab,Gurdaspur,2025-06,1870
Punjab,Gurdaspur,2025-07,8272
Punjab,Gurdaspur,2025-09,6895
Punjab,Gurdaspur,2025-10,5198
Punjab,Gurdaspur,2025-11,6789
Punjab,Gurdaspur,2025-12,6376
Punjab,Hoshiarpur,2025-03,5778
Punjab,Hoshiarpur,2025-04,1478
Punjab,Hoshiarpur,2025-05,1637
Punjab,Hoshiarpur,2025-06,1573
Punjab,Hoshiarpur,2025-07,4866
Punjab,Hoshiarpur,2025-09,4442
Punjab,Hoshiarpur,2025-10,3381
Punjab,Hoshiarpur,2025-11,4957
Punjab,Hoshiarpur,2025-12,4808
Punjab,Jalandhar,2025-03,9812
Punjab,Jalandhar,2025-07,1402
Punjab,Jalandhar,2025-09,6739
Punjab,Jalandhar,2025-10,4977
Punjab,Jalandhar,2025-11,7361
Punjab,Jalandhar,2025-12,8040
Punjab,Kapurthala,2025-03,811
Punjab,Kapurthala,2025-09,2297
Punjab,Kapurthala,2025-10,1870
Punjab,Kapurthala,2025-11,2525
Punjab,Kapurthala,2025-12,2815
Punjab,Ludhiana,2025-03,17416
Punjab,Ludhiana,2025-04,4724
Punjab,Ludhiana,2025-05,5864
Punjab,Ludhiana,2025-06,3229
Punjab,Ludhiana,2025-07,7515
Punjab,Ludhiana,2025-09,12854
Punjab,Ludhiana,2025-10,8883
Punjab,Ludhiana,2025-11,14337
Punjab,Ludhiana,2025-12,15859
Punjab,Malerkotla,2025-03,2498
Punjab,Malerkotla,2025-07,2409
Punjab,Malerkotla,2025-09,1319
Punjab,Malerkotla,2025-10,730
Punjab,Malerkotla,2025-11,1293
Punjab,Malerkotla,2025-12,1230
Punjab,Mansa,2025-03,4032
Punjab,Mansa,2025-05,550
Punjab,Mansa,2025-06,866
Punjab,Mansa,2025-07,1318
Punjab,Mansa,2025-09,2130
Punjab,Mansa,2025-10,2456
Punjab,Mansa,2025-11,2119
Punjab,Mansa,2025-12,1897
Punjab,Moga,2025-03,2480
Punjab,Moga,2025-06,962
Punjab,Moga,2025-07,1853
Punjab,Moga,2025-09,3251
Punjab,Moga,2025-10,2333
Punjab,Moga,2025-11,2802
Punjab,Moga,2025-12,2879
Punjab,Muktsar,2025-09,716
Punjab,Muktsar,2025-10,543
Punjab,Muktsar,2025-11,745
Punjab,Muktsar,2025-12,752
Punjab,Nawanshahr,2025-09,518
Punjab,Nawanshahr,2025-10,540
Punjab,Nawanshahr,2025-11,641
Punjab,Nawanshahr,2025-12,575
Punjab,Pathankot,2025-03,2000
Punjab,Pathankot,2025-05,975
Punjab,Pathankot,2025-06,909
Punjab,Pathankot,2025-07,584
Punjab,Pathankot,2025-09,1374
Punjab,Pathankot,2025-10,1033
Punjab,Pathankot,2025-11,1805
Punjab,Pathankot,2025-12,1601
Punjab,Patiala,2025-03,8991
Punjab,Patiala,2025-04,5481
Punjab,Patiala,2025-05,7472
Punjab,Patiala,2025-06,7400
Punjab,Patiala,2025-07,9663
Punjab,Patiala,2025-09,6175
Punjab,Patiala,2025-10,4362
Punjab,Patiala,2025-11,6390
Punjab,Patiala,2025-12,6742
Punjab,Rupnagar,2025-03,2339
Punjab,Rupnagar,2025-07,1050
Punjab,Rupnagar,2025-09,1717
Punjab,Rupnagar,2025-10,1159
Punjab,Rupnagar,2025-11,2018
Punjab,Rupnagar,2025-12,1837
Punjab,SAS Nagar (Mohali),2025-03,7866
Punjab,SAS Nagar (Mohali),2025-04,2497
Punjab,SAS Nagar (Mohali),2025-05,3651
Punjab,SAS Nagar (Mohali),2025-06,3340
Punjab,SAS Nagar (Mohali),2025-07,4642
Punjab,SAS Nagar (Mohali),2025-09,5268
Punjab,SAS Nagar (Mohali),2025-10,3736
Punjab,SAS Nagar (Mohali),2025-11,6746
Punjab,SAS Nagar (Mohali),2025-12,7262
Punjab,Sangrur,2025-03,6521
Punjab,Sangrur,2025-09,4591
Punjab,Sangrur,2025-10,3525
Punjab,Sangrur,2025-11,4412
Punjab,Sangrur,2025-12,4082
Punjab,Shaheed Bhagat Singh Nagar,2025-03,580
Punjab,Shaheed Bhagat Singh Nagar,2025-09,960
Punjab,Shaheed Bhagat Singh Nagar,2025-10,705
Punjab,Shaheed Bhagat Singh Nagar,2025-11,1169
Punjab,Shaheed Bhagat Singh Nagar,2025-12,1296
Punjab,Sri Muktsar Sahib,2025-03,4691
Punjab,Sri Muktsar Sahib,2025-07,1217
Punjab,Sri Muktsar Sahib,2025-09,2780
Punjab,Sri Muktsar Sahib,2025-10,1822
Punjab,Sri Muktsar Sahib,2025-11,2502
Punjab,Sri Muktsar Sahib,2025-12,2320
Punjab,Tarn Taran,2025-03,3043
Punjab,Tarn Taran,2025-05,832
Punjab,Tarn Taran,2025-07,2676
Punjab,Tarn Taran,2025-09,4358
Punjab,Tarn Taran,2025-10,2527
Punjab,Tarn Taran,2025-11,3616
Punjab,Tarn Taran,2025-12,3520
Rajasthan,Ajmer,2025-03,32197
Rajasthan,Ajmer,2025-04,3597
Rajasthan,Ajmer,2025-05,5749
Rajasthan,Ajmer,2025-06,6020
Rajasthan,Ajmer,2025-07,6350
Rajasthan,Ajmer,2025-09,8899
Rajasthan,Ajmer,2025-10,5022
Rajasthan,Ajmer,2025-11,10908
Rajasthan,Ajmer,2025-12,13048
Rajasthan,Alwar,2025-03,39333
Rajasthan,Alwar,2025-04,4430
Rajasthan,Alwar,2025-05,3114
Rajasthan,Alwar,2025-07,5159
Rajasthan,Alwar,2025-09,11870
Rajasthan,Alwar,2025-10,7783
Rajasthan,Alwar,2025-11,14618
Rajasthan,Alwar,2025-12,17968
Rajasthan,Balotra,2025-11,64
Rajasthan,Balotra,2025-12,305
Rajasthan,Banswara,2025-03,31888
Rajasthan,Banswara,2025-06,2545
Rajasthan,Banswara,2025-09,8080
Rajasthan,Banswara,2025-10,5158
Rajasthan,Banswara,2025-11,9835
Rajasthan,Banswara,2025-12,9333
Rajasthan,Baran,2025-03,28203
Rajasthan,Baran,2025-04,1576
Rajasthan,Baran,2025-05,1014
Rajasthan,Baran,2025-06,1106
Rajasthan,Baran,2025-07,2749
Rajasthan,Baran,2025-09,6757
Rajasthan,Baran,2025-10,2273
Rajasthan,Baran,2025-11,5808
Rajasthan,Baran,2025-12,6414
Rajasthan,Barmer,2025-03,39641
Rajasthan,Barmer,2025-04,2807
Rajasthan,Barmer,2025-06,2163
Rajasthan,Barmer,2025-07,5099
Rajasthan,Barmer,2025-09,7474
Rajasthan,Barmer,2025-10,3591
Rajasthan,Barmer,2025-11,7331
Rajasthan,Barmer,2025-12,8966
Rajasthan,Beawar,2025-11,54
Rajasthan,Beawar,2025-12,334
Rajasthan,Bharatpur,2025-03,36140
Rajasthan,Bharatpur,2025-04,2478
Rajasthan,Bharatpur,2025-07,7677
Rajasthan,Bharatpur,2025-09,9310
Rajasthan,Bharatpur,2025-10,5092
Rajasthan,Bharatpur,2025-11,10202
Rajasthan,Bharatpur,2025-12,11960
Rajasthan,Bhilwara,2025-03,35634
Rajasthan,Bhilwara,2025-05,2382
Rajasthan,Bhilwara,2025-09,9195
Rajasthan,Bhilwara,2025-10,4417
Rajasthan,Bhilwara,2025-11,10059
Rajasthan,Bhilwara,2025-12,12739
Rajasthan,Bikaner,2025-03,19720
Rajasthan,Bikaner,2025-04,5023
Rajasthan,Bikaner,2025-05,2455
Rajasthan,Bikaner,2025-06,2771
Rajasthan,Bikaner,2025-07,3995
Rajasthan,Bikaner,2025-09,6000
Rajasthan,Bikaner,2025-10,3843
Rajasthan,Bikaner,2025-11,6635
Rajasthan,Bikaner,2025-12,10064
Rajasthan,Bundi,2025-03,15294
Rajasthan,Bundi,2025-04,557
Rajasthan,Bundi,2025-05,1116
Rajasthan,Bundi,2025-07,610
Rajasthan,Bundi,2025-09,5012
Rajasthan,Bundi,2025-10,1774
Rajasthan,Bundi,2025-11,4271
Rajasthan,Bundi,2025-12,5857
Rajasthan,Chittorgarh,2025-03,24630
Rajasthan,Chittorgarh,2025-04,817
Rajasthan,Chittorgarh,2025-07,1055
Rajasthan,Chittorgarh,2025-09,6851
Rajasthan,Chittorgarh,2025-10,2994
Rajasthan,Chittorgarh,2025-11,6661
Rajasthan,Chittorgarh,2025-12,6986
Rajasthan,Churu,2025-03,18494
Rajasthan,Churu,2025-04,4464
Rajasthan,Churu,2025-05,1537
Rajasthan,Churu,2025-06,941
Rajasthan,Churu,2025-07,4683
Rajasthan,Churu,2025-09,5715
Rajasthan,Churu,2025-10,3229
Rajasthan,Churu,2025-11,6752
Rajasthan,Churu,2025-12,8346
Rajasthan,Dausa,2025-03,16510
Rajasthan,Dausa,2025-04,992
Rajasthan,Dausa,2025-07,1120
Rajasthan,Dausa,2025-09,4058
Rajasthan,Dausa,2025-10,2814
Rajasthan,Dausa,2025-11,5582
Rajasthan,Dausa,2025-12,6653
Rajasthan,Deeg,2025-09,156
Rajasthan,Deeg,2025-10,111
Rajasthan,Deeg,2025-11,286
Rajasthan,Deeg,2025-12,438
Rajasthan,Dhaulpur,2025-09,106
Rajasthan,Dhaulpur,2025-10,52
Rajasthan,Dhaulpur,2025-11,110
Rajasthan,Dhaulpur,2025-12,92
Rajasthan,Dholpur,2025-03,26626
Rajasthan,Dholpur,2025-04,1449
Rajasthan,Dholpur,2025-06,3223
Rajasthan,Dholpur,2025-07,3473
Rajasthan,Dholpur,2025-09,5599
Rajasthan,Dholpur,2025-10,3287
Rajasthan,Dholpur,2025-11,5626
Rajasthan,Dholpur,2025-12,6674
Rajasthan,Didwana-Kuchaman,2025-11,88
Rajasthan,Didwana-Kuchaman,2025-12,444
Rajasthan,Dungarpur,2025-03,42150
Rajasthan,Dungarpur,2025-09,7200
Rajasthan,Dungarpur,2025-10,3689
Rajasthan,Dungarpur,2025-11,7005
Rajasthan,Dungarpur,2025-12,7914
Rajasthan,Ganganagar,2025-03,18656
Rajasthan,Ganganagar,2025-04,794
Rajasthan,Ganganagar,2025-05,2066
Rajasthan,Ganganagar,2025-06,1245
Rajasthan,Ganganagar,2025-07,1315
Rajasthan,Ganganagar,2025-09,5536
Rajasthan,Ganganagar,2025-10,3086
Rajasthan,Ganganagar,2025-11,6187
Rajasthan,Ganganagar,2025-12,8315
Rajasthan,Hanumangarh,2025-03,20540
Rajasthan,Hanumangarh,2025-04,3432
Rajasthan,Hanumangarh,2025-05,556
Rajasthan,Hanumangarh,2025-06,2859
Rajasthan,Hanumangarh,2025-07,7565
Rajasthan,Hanumangarh,2025-09,4407
Rajasthan,Hanumangarh,2025-10,2604
Rajasthan,Hanumangarh,2025-11,5233
Rajasthan,Hanumangarh,2025-12,7315
Rajasthan,Jaipur,2025-03,44905
Rajasthan,Jaipur,2025-04,15770
Rajasthan,Jaipur,2025-05,11683
Rajasthan,Jaipur,2025-06,7438
Rajasthan,Jaipur,2025-07,15952
Rajasthan,Jaipur,2025-09,20146
Rajasthan,Jaipur,2025-10,12219
Rajasthan,Jaipur,2025-11,30310
Rajasthan,Jaipur,2025-12,36217
Rajasthan,Jaisalmer,2025-03,4939
Rajasthan,Jaisalmer,2025-04,1351
Rajasthan,Jaisalmer,2025-07,1752
Rajasthan,Jaisalmer,2025-09,1849
Rajasthan,Jaisalmer,2025-10,1065
Rajasthan,Jaisalmer,2025-11,1815
Rajasthan,Jaisalmer,2025-12,2995
Rajasthan,Jalor,2025-03,26949
Rajasthan,Jalor,2025-09,5345
Rajasthan,Jalor,2025-10,3133
Rajasthan,Jalor,2025-11,5845
Rajasthan,Jalor,2025-12,7328
Rajasthan,Jhalawar,2025-03,32661
Rajasthan,Jhalawar,2025-04,664
Rajasthan,Jhalawar,2025-07,2682
Rajasthan,Jhalawar,2025-09,7058
Rajasthan,Jhalawar,2025-10,2670
Rajasthan,Jhalawar,2025-11,5703
Rajasthan,Jhalawar,2025-12,6836
Rajasthan,Jhunjhunun,2025-03,11590
Rajasthan,Jhunjhunun,2025-04,2522
Rajasthan,Jhunjhunun,2025-05,868
Rajasthan,Jhunjhunun,2025-09,6376
Rajasthan,Jhunjhunun,2025-10,3904
Rajasthan,Jhunjhunun,2025-11,7179
Rajasthan,Jhunjhunun,2025-12,9262
Rajasthan,Jodhpur,2025-03,44672
Rajasthan,Jodhpur,2025-04,6394
Rajasthan,Jodhpur,2025-05,1260
Rajasthan,Jodhpur,2025-06,4374
Rajasthan,Jodhpur,2025-07,7051
Rajasthan,Jodhpur,2025-09,10771
Rajasthan,Jodhpur,2025-10,5488
Rajasthan,Jodhpur,2025-11,11337
Rajasthan,Jodhpur,2025-12,15280
Rajasthan,Karauli,2025-03,17763
Rajasthan,Karauli,2025-04,1440
Rajasthan,Karauli,2025-09,5621
Rajasthan,Karauli,2025-10,3046
Rajasthan,Karauli,2025-11,6349
Rajasthan,Karauli,2025-12,7844
Rajasthan,Khairthal-Tijara,2025-11,116
Rajasthan,Khairthal-Tijara,2025-12,698
Rajasthan,Kota,2025-03,24249
Rajasthan,Kota,2025-04,5575
Rajasthan,Kota,2025-05,1436
Rajasthan,Kota,2025-07,3946
Rajasthan,Kota,2025-09,7049
Rajasthan,Kota,2025-10,3425
Rajasthan,Kota,2025-11,9125
