state_clean,district_clean,date,total_enrollments
Tamil Nadu,Nagapattinam,2025-10,696
Tamil Nadu,Nagapattinam,2025-11,1102
Tamil Nadu,Nagapattinam,2025-12,620
Tamil Nadu,Namakkal,2025-09,1992
Tamil Nadu,Namakkal,2025-10,874
Tamil Nadu,Namakkal,2025-11,1174
Tamil Nadu,Namakkal,2025-12,685
Tamil Nadu,Perambalur,2025-09,775
Tamil Nadu,Perambalur,2025-10,390
Tamil Nadu,Perambalur,2025-11,569
Tamil Nadu,Perambalur,2025-12,334
Tamil Nadu,Pudukkottai,2025-05,190
Tamil Nadu,Pudukkottai,2025-09,2584
Tamil Nadu,Pudukkottai,2025-10,1170
Tamil Nadu,Pudukkottai,2025-11,1900
Tamil Nadu,Pudukkottai,2025-12,1073
Tamil Nadu,Ramanathapuram,2025-06,152
Tamil Nadu,Ramanathapuram,2025-09,1258
Tamil Nadu,Ramanathapuram,2025-10,743
Tamil Nadu,Ramanathapuram,2025-11,1119
Tamil Nadu,Ramanathapuram,2025-12,627
Tamil Nadu,Ranipet,2025-09,36
Tamil Nadu,Ranipet,2025-10,21
Tamil Nadu,Ranipet,2025-11,35
Tamil Nadu,Ranipet,2025-12,19
Tamil Nadu,Salem,2025-06,494
Tamil Nadu,Salem,2025-09,3331
Tamil Nadu,Salem,2025-10,1868
Tamil Nadu,Salem,2025-11,2412
Tamil Nadu,Salem,2025-12,1828
Tamil Nadu,Sivaganga,2025-06,93
Tamil Nadu,Sivaganga,2025-09,1482
Tamil Nadu,Sivaganga,2025-10,784
Tamil Nadu,Sivaganga,2025-11,1313
Tamil Nadu,Sivaganga,2025-12,695
Tamil Nadu,Tenkasi,2025-09,423
Tamil Nadu,Tenkasi,2025-10,233
Tamil Nadu,Tenkasi,2025-11,363
Tamil Nadu,Tenkasi,2025-12,205
Tamil Nadu,Thanjavur,2025-04,56
Tamil Nadu,Thanjavur,2025-09,2672
Tamil Nadu,Thanjavur,2025-10,1253
Tamil Nadu,Thanjavur,2025-11,1867
Tamil Nadu,Thanjavur,2025-12,1373
Tamil Nadu,The Nilgiris,2025-09,584
Tamil Nadu,The Nilgiris,2025-10,342
Tamil Nadu,The Nilgiris,2025-11,472
Tamil Nadu,The Nilgiris,2025-12,268
Tamil Nadu,Theni,2025-09,1257
Tamil Nadu,Theni,2025-10,689
Tamil Nadu,Theni,2025-11,938
Tamil Nadu,Theni,2025-12,518
Tamil Nadu,Thiruvarur,2025-07,346
Tamil Nadu,Thiruvarur,2025-09,1539
Tamil Nadu,Thiruvarur,2025-10,696
Tamil Nadu,Thiruvarur,2025-11,1280
Tamil Nadu,Thiruvarur,2025-12,831
Tamil Nadu,Thoothukkudi,2025-09,1687
Tamil Nadu,Thoothukkudi,2025-10,1107
Tamil Nadu,Thoothukkudi,2025-11,1453
Tamil Nadu,Thoothukkudi,2025-12,955
Tamil Nadu,Tiruchirappalli,2025-09,3922
Tamil Nadu,Tiruchirappalli,2025-10,1746
Tamil Nadu,Tiruchirappalli,2025-11,2481
Tamil Nadu,Tiruchirappalli,2025-12,1571
Tamil Nadu,Tirunelveli,2025-09,3303
Tamil Nadu,Tirunelveli,2025-10,2011
Tamil Nadu,Tirunelveli,2025-11,2531
Tamil Nadu,Tirunelveli,2025-12,1578
Tamil Nadu,Tirupattur,2025-09,325
Tamil Nadu,Tirupattur,2025-10,197
Tamil Nadu,Tirupattur,2025-11,276
Tamil Nadu,Tirupattur,2025-12,221
Tamil Nadu,Tiruppur,2025-09,2199
Tamil Nadu,Tiruppur,2025-10,1127
Tamil Nadu,Tiruppur,2025-11,1737
Tamil Nadu,Tiruppur,2025-12,982
Tamil Nadu,Tiruvallur,2025-09,3703
Tamil Nadu,Tiruvallur,2025-10,2099
Tamil Nadu,Tiruvallur,2025-11,3514
Tamil Nadu,Tiruvallur,2025-12,1949
Tamil Nadu,Tiruvannamalai,2025-09,2727
Tamil Nadu,Tiruvannamalai,2025-10,1313
Tamil Nadu,Tiruvannamalai,2025-11,2014
Tamil Nadu,Tiruvannamalai,2025-12,1077
Tamil Nadu,Tuticorin,2025-09,1
Tamil Nadu,Tuticorin,2025-11,1
Tamil Nadu,Vellore,2025-06,510
Tamil Nadu,Vellore,2025-09,3062
Tamil Nadu,Vellore,2025-10,1742
Tamil Nadu,Vellore,2025-11,2587
Tamil Nadu,Vellore,2025-12,1568
Tamil Nadu,Villupuram,2025-09,3757
Tamil Nadu,Villupuram,2025-10,2046
Tamil Nadu,Villupuram,2025-11,4389
Tamil Nadu,Villupuram,2025-12,1463
Tamil Nadu,Virudhunagar,2025-09,1891
Tamil Nadu,Virudhunagar,2025-10,906
Tamil Nadu,Virudhunagar,2025-11,1552
Tamil Nadu,Virudhunagar,2025-12,934
Telangana,Adilabad,2025-09,1211
Telangana,Adilabad,2025-10,637
Telangana,Adilabad,2025-11,692
Telangana,Adilabad,2025-12,398
Telangana,Bhadradri Kothagudem,2025-07,639
Telangana,Bhadradri Kothagudem,2025-09,878
Telangana,Bhadradri Kothagudem,2025-10,699
Telangana,Bhadradri Kothagudem,2025-11,602
Telangana,Bhadradri Kothagudem,2025-12,313
Telangana,Hanumakonda,2025-09,367
Telangana,Hanumakonda,2025-10,237
Telangana,Hanumakonda,2025-11,258
Telangana,Hanumakonda,2025-12,137
Telangana,Hyderabad,2025-04,306
Telangana,Hyderabad,2025-05,911
Telangana,Hyderabad,2025-06,1218
Telangana,Hyderabad,2025-07,7252
Telangana,Hyderabad,2025-09,4942
Telangana,Hyderabad,2025-10,3884
Telangana,Hyderabad,2025-11,4447
Telangana,Hyderabad,2025-12,2600
Telangana,Jagitial,2025-09,602
Telangana,Jagitial,2025-10,375
Telangana,Jagitial,2025-11,305
Telangana,Jagitial,2025-12,271
Telangana,Jangoan,2025-09,447
Telangana,Jangoan,2025-10,271
Telangana,Jangoan,2025-11,239
Telangana,Jangoan,2025-12,124
Telangana,Jayashankar Bhupalpally,2025-09,298
Telangana,Jayashankar Bhupalpally,2025-10,223
Telangana,Jayashankar Bhupalpally,2025-11,201
Telangana,Jayashankar Bhupalpally,2025-12,102
Telangana,Jogulamba Gadwal,2025-09,626
Telangana,Jogulamba Gadwal,2025-10,502
Telangana,Jogulamba Gadwal,2025-11,443
Telangana,Jogulamba Gadwal,2025-12,194
Telangana,K.v. Rangareddy,2025-04,212
Telangana,K.v. Rangareddy,2025-09,5769
Telangana,K.v. Rangareddy,2025-10,4108
Telangana,K.v. Rangareddy,2025-11,4327
Telangana,K.v. Rangareddy,2025-12,2594
Telangana,Kamareddy,2025-09,745
Telangana,Kamareddy,2025-10,487
Telangana,Kamareddy,2025-11,517
Telangana,Kamareddy,2025-12,234
Telangana,Karimnagar,2025-09,2155
Telangana,Karimnagar,2025-10,1493
Telangana,Karimnagar,2025-11,1304
Telangana,Karimnagar,2025-12,756
Telangana,Khammam,2025-09,1616
Telangana,Khammam,2025-10,838
Telangana,Khammam,2025-11,921
Telangana,Khammam,2025-12,444
Telangana,Komaram Bheem,2025-09,471
Telangana,Komaram Bheem,2025-10,231
Telangana,Komaram Bheem,2025-11,243
Telangana,Komaram Bheem,2025-12,135
Telangana,Mahabubabad,2025-09,541
Telangana,Mahabubabad,2025-10,361
Telangana,Mahabubabad,2025-11,383
Telangana,Mahabubabad,2025-12,165
Telangana,Mahabubnagar,2025-09,4111
Telangana,Mahabubnagar,2025-10,2456
Telangana,Mahabubnagar,2025-11,2260
Telangana,Mahabubnagar,2025-12,1151
Telangana,Mancherial,2025-09,399
Telangana,Mancherial,2025-10,259
Telangana,Mancherial,2025-11,233
Telangana,Mancherial,2025-12,174
Telangana,Medak,2025-09,2787
Telangana,Medak,2025-10,1985
Telangana,Medak,2025-11,1787
Telangana,Medak,2025-12,834
Telangana,Medchal-malkajgiri,2025-04,116
Telangana,Medchal-malkajgiri,2025-06,298
Telangana,Medchal-malkajgiri,2025-07,406
Telangana,Medchal-malkajgiri,2025-09,1373
Telangana,Medchal-malkajgiri,2025-10,1127
Telangana,Medchal-malkajgiri,2025-11,1186
Telangana,Medchal-malkajgiri,2025-12,727
Telangana,Mulugu,2025-09,349
Telangana,Mulugu,2025-10,240
Telangana,Mulugu,2025-11,215
Telangana,Mulugu,2025-12,126
Telangana,Nagarkurnool,2025-09,578
Telangana,Nagarkurnool,2025-10,282
Telangana,Nagarkurnool,2025-11,314
Telangana,Nagarkurnool,2025-12,165
Telangana,Nalgonda,2025-09,2511
Telangana,Nalgonda,2025-10,1636
Telangana,Nalgonda,2025-11,1650
Telangana,Nalgonda,2025-12,733
Telangana,Narayanpet,2025-09,517
Telangana,Narayanpet,2025-10,330
Telangana,Narayanpet,2025-11,286
Telangana,Narayanpet,2025-12,161
Telangana,Nirmal,2025-09,572
Telangana,Nirmal,2025-10,272
Telangana,Nirmal,2025-11,349
Telangana,Nirmal,2025-12,176
Telangana,Nizamabad,2025-09,2548
Telangana,Nizamabad,2025-10,1669
Telangana,Nizamabad,2025-11,1484
Telangana,Nizamabad,2025-12,769
Telangana,Peddapalli,2025-09,229
Telangana,Peddapalli,2025-10,132
Telangana,Peddapalli,2025-11,136
Telangana,Peddapalli,2025-12,85
Telangana,Rajanna Sircilla,2025-09,283
Telangana,Rajanna Sircilla,2025-10,245
Telangana,Rajanna Sircilla,2025-11,202
Telangana,Rajanna Sircilla,2025-12,136
Telangana,Rangareddi,2025-07,284
Telangana,Rangareddi,2025-09,96
Telangana,Rangareddi,2025-10,66
Telangana,Rangareddi,2025-11,72
Telangana,Rangareddi,2025-12,60
Telangana,Sangareddy,2025-09,886
Telangana,Sangareddy,2025-10,698
Telangana,Sangareddy,2025-11,692
Telangana,Sangareddy,2025-12,354
Telangana,Siddipet,2025-09,645
Telangana,Siddipet,2025-10,488
Telangana,Siddipet,2025-11,475
Telangana,Siddipet,2025-12,226
Telangana,Suryapet,2025-09,778
Telangana,Suryapet,2025-10,519
Telangana,Suryapet,2025-11,468
Telangana,Suryapet,2025-12,218
Telangana,Vikarabad,2025-09,949
Telangana,Vikarabad,2025-10,643
Telangana,Vikarabad,2025-11,669
Telangana,Vikarabad,2025-12,292
Telangana,Wanaparthy,2025-09,563
Telangana,Wanaparthy,2025-10,402
Telangana,Wanaparthy,2025-11,455
Telangana,Wanaparthy,2025-12,213
Telangana,Warangal,2025-09,1121
Telangana,Warangal,2025-10,711
Telangana,Warangal,2025-11,697
Telangana,Warangal,2025-12,340
Telangana,Warangal Rural,2025-09,479
Telangana,Warangal Rural,2025-10,343
Telangana,Warangal Rural,2025-11,355
Telangana,Warangal Rural,2025-12,201
Telangana,Yadadri.,2025-09,640
Telangana,Yadadri.,2025-10,322
Telangana,Yadadri.,2025-11,377
Telangana,Yadadri.,2025-12,201
Tripura,Dhalai,2025-06,167
Tripura,Dhalai,2025-09,474
Tripura,Dhalai,2025-10,189
Tripura,Dhalai,2025-11,363
Tripura,Dhalai,2025-12,240
Tripura,Gomati,2025-07,124
Tripura,Gomati,2025-09,174
Tripura,Gomati,2025-10,83
Tripura,Gomati,2025-11,148
Tripura,Gomati,2025-12,144
Tripura,Khowai,2025-09,99
Tripura,Khowai,2025-10,44
Tripura,Khowai,2025-11,107
Tripura,Khowai,2025-12,64
Tripura,Sepahijala,2025-07,325
Tripura,Sepahijala,2025-09,387
Tripura,Sepahijala,2025-10,262
Tripura,Sepahijala,2025-11,387
Tripura,Sepahijala,2025-12,338
Tripura,South Tripura,2025-07,216
Tripura,South Tripura,2025-09,1120
Tripura,South Tripura,2025-10,538
Tripura,South Tripura,2025-11,960
Tripura,South Tripura,2025-12,690
Tripura,Unakoti,2025-04,50
Tripura,Unakoti,2025-09,176
Tripura,Unakoti,2025-10,126
Tripura,Unakoti,2025-11,158
Tripura,Unakoti,2025-12,118
Tripura,West Tripura,2025-04,236
Tripura,West Tripura,2025-09,691
Tripura,West Tripura,2025-10,511
Tripura,West Tripura,2025-11,816
Tripura,West Tripura,2025-12,483
Uttar Pradesh,Agra,2025-03,906
Uttar Pradesh,Agra,2025-04,1437
Uttar Pradesh,Agra,2025-05,2577
Uttar Pradesh,Agra,2025-06,3789
Uttar Pradesh,Agra,2025-07,4569
Uttar Pradesh,Agra,2025-09,5764
Uttar Pradesh,Agra,2025-10,2682
Uttar Pradesh,Agra,2025-11,4397
Uttar Pradesh,Agra,2025-12,3224
Uttar Pradesh,Allahabad,2025-09,5412
Uttar Pradesh,Allahabad,2025-10,2503
Uttar Pradesh,Allahabad,2025-11,3149
Uttar Pradesh,Allahabad,2025-12,1846
Uttar Pradesh,Ambedkar Nagar,2025-04,312
Uttar Pradesh,Ambedkar Nagar,2025-09,3178
Uttar Pradesh,Ambedkar Nagar,2025-10,1509
Uttar Pradesh,Ambedkar Nagar,2025-11,1785
Uttar Pradesh,Ambedkar Nagar,2025-12,1063
Uttar Pradesh,Amethi,2025-09,2912
Uttar Pradesh,Amethi,2025-10,1438
Uttar Pradesh,Amethi,2025-11,1543
Uttar Pradesh,Amethi,2025-12,1173
Uttar Pradesh,Amroha,2025-04,580
Uttar Pradesh,Amroha,2025-06,579
Uttar Pradesh,Amroha,2025-09,2191
Uttar Pradesh,Amroha,2025-10,1272
Uttar Pradesh,Amroha,2025-11,1880
Uttar Pradesh,Amroha,2025-12,1508
Uttar Pradesh,Auraiya,2025-09,1492
Uttar Pradesh,Auraiya,2025-10,579
Uttar Pradesh,Auraiya,2025-11,970
Uttar Pradesh,Auraiya,2025-12,619
Uttar Pradesh,Ayodhya,2025-06,82
Uttar Pradesh,Ayodhya,2025-07,603
Uttar Pradesh,Ayodhya,2025-09,409
Uttar Pradesh,Ayodhya,2025-10,188
Uttar Pradesh,Ayodhya,2025-11,260
Uttar Pradesh,Ayodhya,2025-12,138
Uttar Pradesh,Azamgarh,2025-04,589
Uttar Pradesh,Azamgarh,2025-06,452
Uttar Pradesh,Azamgarh,2025-07,3567
Uttar Pradesh,Azamgarh,2025-09,6028
Uttar Pradesh,Azamgarh,2025-10,3420
Uttar Pradesh,Azamgarh,2025-11,3829
Uttar Pradesh,Azamgarh,2025-12,2326
Uttar Pradesh,Baghpat,2025-04,553
Uttar Pradesh,Baghpat,2025-06,244
Uttar Pradesh,Baghpat,2025-07,413
Uttar Pradesh,Baghpat,2025-09,2314
Uttar Pradesh,Baghpat,2025-10,1057
Uttar Pradesh,Baghpat,2025-11,1308
Uttar Pradesh,Baghpat,2025-12,853
Uttar Pradesh,Bahraich,2025-03,371
Uttar Pradesh,Bahraich,2025-04,3813
Uttar Pradesh,Bahraich,2025-05,3569
Uttar Pradesh,Bahraich,2025-06,4069
Uttar Pradesh,Bahraich,2025-07,10547
Uttar Pradesh,Bahraich,2025-09,7372
Uttar Pradesh,Bahraich,2025-10,3804
Uttar Pradesh,Bahraich,2025-11,3146
Uttar Pradesh,Bahraich,2025-12,2206
Uttar Pradesh,Ballia,2025-09,3542
Uttar Pradesh,Ballia,2025-10,1967
Uttar Pradesh,Ballia,2025-11,2623
Uttar Pradesh,Ballia,2025-12,1592
Uttar Pradesh,Balrampur,2025-04,1103
Uttar Pradesh,Balrampur,2025-06,663
Uttar Pradesh,Balrampur,2025-07,2380
Uttar Pradesh,Balrampur,2025-09,2460
Uttar Pradesh,Balrampur,2025-10,1785
Uttar Pradesh,Balrampur,2025-11,2099
Uttar Pradesh,Balrampur,2025-12,1655
Uttar Pradesh,Banda,2025-03,66
Uttar Pradesh,Banda,2025-04,841
Uttar Pradesh,Banda,2025-05,1604
Uttar Pradesh,Banda,2025-06,787
Uttar Pradesh,Banda,2025-07,1165
Uttar Pradesh,Banda,2025-09,2461
Uttar Pradesh,Banda,2025-10,1111
Uttar Pradesh,Banda,2025-11,1481
Uttar Pradesh,Banda,2025-12,942
Uttar Pradesh,Bara Banki,2025-04,254
Uttar Pradesh,Bara Banki,2025-07,1784
Uttar Pradesh,Bara Banki,2025-09,3881
Uttar Pradesh,Bara Banki,2025-10,1547
Uttar Pradesh,Bara Banki,2025-11,2230
Uttar Pradesh,Bara Banki,2025-12,1600
Uttar Pradesh,Bareilly,2025-04,4264
Uttar Pradesh,Bareilly,2025-05,1929
Uttar Pradesh,Bareilly,2025-06,2515
Uttar Pradesh,Bareilly,2025-07,3072
Uttar Pradesh,Bareilly,2025-09,5358
Uttar Pradesh,Bareilly,2025-10,3065
Uttar Pradesh,Bareilly,2025-11,4485
Uttar Pradesh,Bareilly,2025-12,2669
Uttar Pradesh,Basti,2025-04,289
Uttar Pradesh,Basti,2025-09,3260
Uttar Pradesh,Basti,2025-10,2119
Uttar Pradesh,Basti,2025-11,2552
Uttar Pradesh,Basti,2025-12,1691
Uttar Pradesh,Bhadohi,2025-09,209
Uttar Pradesh,Bhadohi,2025-10,121
Uttar Pradesh,Bhadohi,2025-11,114
Uttar Pradesh,Bhadohi,2025-12,89
Uttar Pradesh,Bijnor,2025-05,1822
Uttar Pradesh,Bijnor,2025-09,4466
Uttar Pradesh,Bijnor,2025-10,3514
Uttar Pradesh,Bijnor,2025-11,4293
Uttar Pradesh,Bijnor,2025-12,2350
Uttar Pradesh,Budaun,2025-04,760
Uttar Pradesh,Budaun,2025-05,461
Uttar Pradesh,Budaun,2025-06,575
Uttar Pradesh,Budaun,2025-07,3326
Uttar Pradesh,Budaun,2025-09,4375
Uttar Pradesh,Budaun,2025-10,1547
Uttar Pradesh,Budaun,2025-11,2574
Uttar Pradesh,Budaun,2025-12,1654
Uttar Pradesh,Bulandshahr,2025-03,61
Uttar Pradesh,Bulandshahr,2025-04,1188
Uttar Pradesh,Bulandshahr,2025-06,477
Uttar Pradesh,Bulandshahr,2025-07,1364
Uttar Pradesh,Bulandshahr,2025-09,5150
Uttar Pradesh,Bulandshahr,2025-10,2458
Uttar Pradesh,Bulandshahr,2025-11,3631
Uttar Pradesh,Bulandshahr,2025-12,2528
Uttar Pradesh,Chandauli,2025-04,428
Uttar Pradesh,Chandauli,2025-05,419
Uttar Pradesh,Chandauli,2025-06,467
Uttar Pradesh,Chandauli,2025-07,1605
Uttar Pradesh,Chandauli,2025-09,2839
Uttar Pradesh,Chandauli,2025-10,955
Uttar Pradesh,Chandauli,2025-11,1827
Uttar Pradesh,Chandauli,2025-12,864
Uttar Pradesh,Chitrakoot,2025-09,1726
Uttar Pradesh,Chitrakoot,2025-10,1112
Uttar Pradesh,Chitrakoot,2025-11,1251
Uttar Pradesh,Chitrakoot,2025-12,1197
Uttar Pradesh,Deoria,2025-05,907
Uttar Pradesh,Deoria,2025-07,381
Uttar Pradesh,Deoria,2025-09,3603
Uttar Pradesh,Deoria,2025-10,1582
Uttar Pradesh,Deoria,2025-11,2188
Uttar Pradesh,Deoria,2025-12,1452
Uttar Pradesh,Etah,2025-04,1091
Uttar Pradesh,Etah,2025-05,1597
Uttar Pradesh,Etah,2025-07,3732
Uttar Pradesh,Etah,2025-09,1652
Uttar Pradesh,Etah,2025-10,755
Uttar Pradesh,Etah,2025-11,1417
Uttar Pradesh,Etah,2025-12,921
Uttar Pradesh,Etawah,2025-04,590
Uttar Pradesh,Etawah,2025-07,1023
Uttar Pradesh,Etawah,2025-09,2163
Uttar Pradesh,Etawah,2025-10,948
Uttar Pradesh,Etawah,2025-11,1425
Uttar Pradesh,Etawah,2025-12,883
Uttar Pradesh,Faizabad,2025-09,2870
Uttar Pradesh,Faizabad,2025-10,1277
Uttar Pradesh,Faizabad,2025-11,1575
Uttar Pradesh,Faizabad,2025-12,1046
Uttar Pradesh,Farrukhabad,2025-06,186
Uttar Pradesh,Farrukhabad,2025-09,1929
Uttar Pradesh,Farrukhabad,2025-10,941
Uttar Pradesh,Farrukhabad,2025-11,1531
Uttar Pradesh,Farrukhabad,2025-12,1176
Uttar Pradesh,Fatehpur,2025-04,312
Uttar Pradesh,Fatehpur,2025-05,509
Uttar Pradesh,Fatehpur,2025-06,609
Uttar Pradesh,Fatehpur,2025-07,2640
Uttar Pradesh,Fatehpur,2025-09,3170
Uttar Pradesh,Fatehpur,2025-10,1436
Uttar Pradesh,Fatehpur,2025-11,2041
Uttar Pradesh,Fatehpur,2025-12,1386
Uttar Pradesh,Firozabad,2025-03,191
Uttar Pradesh,Firozabad,2025-06,2398
Uttar Pradesh,Firozabad,2025-07,2990
Uttar Pradesh,Firozabad,2025-09,2670
Uttar Pradesh,Firozabad,2025-10,1034
Uttar Pradesh,Firozabad,2025-11,1510
Uttar Pradesh,Firozabad,2025-12,1259
Uttar Pradesh,Gautam Buddha Nagar,2025-03,883
Uttar Pradesh,Gautam Buddha Nagar,2025-04,2491
Uttar Pradesh,Gautam Buddha Nagar,2025-05,1834
Uttar Pradesh,Gautam Buddha Nagar,2025-06,1909
Uttar Pradesh,Gautam Buddha Nagar,2025-07,3175
Uttar Pradesh,Gautam Buddha Nagar,2025-09,3170
Uttar Pradesh,Gautam Buddha Nagar,2025-10,1614
Uttar Pradesh,Gautam Buddha Nagar,2025-11,2366
Uttar Pradesh,Gautam Buddha Nagar,2025-12,1346
Uttar Pradesh,Ghaziabad,2025-03,689
Uttar Pradesh,Ghaziabad,2025-05,1666
Uttar Pradesh,Ghaziabad,2025-06,2480
Uttar Pradesh,Ghaziabad,2025-07,3716
Uttar Pradesh,Ghaziabad,2025-09,5574
Uttar Pradesh,Ghaziabad,2025-10,2489
Uttar Pradesh,Ghaziabad,2025-11,4016
Uttar Pradesh,Ghaziabad,2025-12,2024
Uttar Pradesh,Ghazipur,2025-09,4867
Uttar Pradesh,Ghazipur,2025-10,1983
Uttar Pradesh,Ghazipur,2025-11,2594
Uttar Pradesh,Ghazipur,2025-12,1623
Uttar Pradesh,Gonda,2025-04,702
Uttar Pradesh,Gonda,2025-07,2722
Uttar Pradesh,Gonda,2025-09,4689
Uttar Pradesh,Gonda,2025-10,2203
Uttar Pradesh,Gonda,2025-11,2889
Uttar Pradesh,Gonda,2025-12,1841
Uttar Pradesh,Gorakhpur,2025-03,60
Uttar Pradesh,Gorakhpur,2025-04,1191
Uttar Pradesh,Gorakhpur,2025-05,522
Uttar Pradesh,Gorakhpur,2025-06,826
Uttar Pradesh,Gorakhpur,2025-07,3579
Uttar Pradesh,Gorakhpur,2025-09,5185
Uttar Pradesh,Gorakhpur,2025-10,2665
Uttar Pradesh,Gorakhpur,2025-11,3536
Uttar Pradesh,Gorakhpur,2025-12,2111
Uttar Pradesh,Hamirpur,2025-09,1371
Uttar Pradesh,Hamirpur,2025-10,517
Uttar Pradesh,Hamirpur,2025-11,910
Uttar Pradesh,Hamirpur,2025-12,574
Uttar Pradesh,Hapur,2025-05,1142
Uttar Pradesh,Hapur,2025-07,1791
Uttar Pradesh,Hapur,2025-09,1462
Uttar Pradesh,Hapur,2025-10,857
Uttar Pradesh,Hapur,2025-11,1048
Uttar Pradesh,Hapur,2025-12,885
Uttar Pradesh,Hardoi,2025-06,2535
Uttar Pradesh,Hardoi,2025-07,8494
Uttar Pradesh,Hardoi,2025-09,5415
Uttar Pradesh,Hardoi,2025-10,2623
Uttar Pradesh,Hardoi,2025-11,3639
Uttar Pradesh,Hardoi,2025-12,2224
Uttar Pradesh,Hathras,2025-05,808
Uttar Pradesh,Hathras,2025-06,468
Uttar Pradesh,Hathras,2025-09,1829
Uttar Pradesh,Hathras,2025-10,803
Uttar Pradesh,Hathras,2025-11,1311
Uttar Pradesh,Hathras,2025-12,1199
Uttar Pradesh,Jalaun,2025-04,349
Uttar Pradesh,Jalaun,2025-06,521
Uttar Pradesh,Jalaun,2025-09,1764
Uttar Pradesh,Jalaun,2025-10,760
Uttar Pradesh,Jalaun,2025-11,1296
Uttar Pradesh,Jalaun,2025-12,790
Uttar Pradesh,Jaunpur,2025-03,334
Uttar Pradesh,Jaunpur,2025-04,1526
Uttar Pradesh,Jaunpur,2025-07,1066
Uttar Pradesh,Jaunpur,2025-09,5035
Uttar Pradesh,Jaunpur,2025-10,2677
Uttar Pradesh,Jaunpur,2025-11,3021
Uttar Pradesh,Jaunpur,2025-12,1863
Uttar Pradesh,Jhansi,2025-07,167
Uttar Pradesh,Jhansi,2025-09,2537
Uttar Pradesh,Jhansi,2025-10,1051
Uttar Pradesh,Jhansi,2025-11,1991
Uttar Pradesh,Jhansi,2025-12,1259
Uttar Pradesh,Jyotiba Phule Nagar,2025-09,26
Uttar Pradesh,Jyotiba Phule Nagar,2025-10,16
Uttar Pradesh,Jyotiba Phule Nagar,2025-11,21
Uttar Pradesh,Jyotiba Phule Nagar,2025-12,16
Uttar Pradesh,Kannauj,2025-07,1082
Uttar Pradesh,Kannauj,2025-09,2266
Uttar Pradesh,Kannauj,2025-10,899
Uttar Pradesh,Kannauj,2025-11,1428
Uttar Pradesh,Kannauj,2025-12,847
Uttar Pradesh,Kanpur Dehat,2025-04,908
Uttar Pradesh,Kanpur Dehat,2025-07,1911
Uttar Pradesh,Kanpur Dehat,2025-09,2087
Uttar Pradesh,Kanpur Dehat,2025-10,780
Uttar Pradesh,Kanpur Dehat,2025-11,1320
Uttar Pradesh,Kanpur Dehat,2025-12,906
Uttar Pradesh,Kanpur Nagar,2025-03,208
Uttar Pradesh,Kanpur Nagar,2025-04,2990
Uttar Pradesh,Kanpur Nagar,2025-05,1746
Uttar Pradesh,Kanpur Nagar,2025-06,983
Uttar Pradesh,Kanpur Nagar,2025-07,3320
Uttar Pradesh,Kanpur Nagar,2025-09,5794
Uttar Pradesh,Kanpur Nagar,2025-10,2659
Uttar Pradesh,Kanpur Nagar,2025-11,4182
Uttar Pradesh,Kanpur Nagar,2025-12,2397
Uttar Pradesh,Kasganj,2025-07,2248
Uttar Pradesh,Kasganj,2025-09,1356
Uttar Pradesh,Kasganj,2025-10,653
Uttar Pradesh,Kasganj,2025-11,1155
Uttar Pradesh,Kasganj,2025-12,813
Uttar Pradesh,Kaushambi,2025-04,267
Uttar Pradesh,Kaushambi,2025-07,1113
Uttar Pradesh,Kaushambi,2025-09,2146
Uttar Pradesh,Kaushambi,2025-10,1079
Uttar Pradesh,Kaushambi,2025-11,1655
Uttar Pradesh,Kaushambi,2025-12,1084
Uttar Pradesh,Kheri,2025-04,1102
Uttar Pradesh,Kheri,2025-05,1552
Uttar Pradesh,Kheri,2025-06,882
Uttar Pradesh,Kheri,2025-07,4629
Uttar Pradesh,Kheri,2025-09,6904
Uttar Pradesh,Kheri,2025-10,2954
Uttar Pradesh,Kheri,2025-11,3924
Uttar Pradesh,Kheri,2025-12,2327
Uttar Pradesh,Kushinagar,2025-05,409
Uttar Pradesh,Kushinagar,2025-07,1570
Uttar Pradesh,Kushinagar,2025-09,3919
Uttar Pradesh,Kushinagar,2025-10,1620
Uttar Pradesh,Kushinagar,2025-11,2683
Uttar Pradesh,Kushinagar,2025-12,1811
Uttar Pradesh,Lalitpur,2025-05,219
Uttar Pradesh,Lalitpur,2025-09,1651
Uttar Pradesh,Lalitpur,2025-10,616
Uttar Pradesh,Lalitpur,2025-11,1350
Uttar Pradesh,Lalitpur,2025-12,842
Uttar Pradesh,Lucknow,2025-03,142
Uttar Pradesh,Lucknow,2025-04,2613
Uttar Pradesh,Lucknow,2025-05,1216
Uttar Pradesh,Lucknow,2025-06,223
Uttar Pradesh,Lucknow,2025-07,2750
Uttar Pradesh,Lucknow,2025-09,6499
Uttar Pradesh,Lucknow,2025-10,3932
Uttar Pradesh,Lucknow,2025-11,4613
Uttar Pradesh,Lucknow,2025-12,3031
Uttar Pradesh,Maharajganj,2025-03,282
Uttar Pradesh,Maharajganj,2025-04,1929
Uttar Pradesh,Maharajganj,2025-05,1331
Uttar Pradesh,Maharajganj,2025-06,488
Uttar Pradesh,Maharajganj,2025-07,4209
Uttar Pradesh,Maharajganj,2025-09,3835
Uttar Pradesh,Maharajganj,2025-10,1710
Uttar Pradesh,Maharajganj,2025-11,2384
Uttar Pradesh,Maharajganj,2025-12,1566
